Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
4,15,Washington Wizards*,26.3,44,38,45,37,1.27,-0.79,0.48,106.0,104.6,+1.4,93.2,.248,.246,.538,NA,.506,13.6,25.2,.181,NA,.504,15.0,75.7,.220,NA,Verizon Center,"698,068","17,026"
4,16,Charlotte Bobcats*,25.5,43,39,40,42,-0.22,-0.67,-0.89,103.6,103.8,-0.2,92.4,.297,.219,.522,NA,.481,11.7,21.9,.219,NA,.491,12.6,77.6,.183,NA,Time Warner Cable Arena,"636,268","15,519"
4,17,Atlanta Hawks*,27.5,38,44,40,42,-0.48,-0.40,-0.88,105.9,106.4,-0.5,94.6,.266,.316,.554,NA,.515,14.3,21.0,.208,NA,.510,14.0,74.4,.196,NA,Philips Arena,"587,927","14,231"
4,18,New York Knicks,28.3,37,45,39,43,-0.79,-0.61,-1.40,108.3,109.1,-0.8,90.3,.248,.302,.541,NA,.505,12.5,25.1,.189,NA,.514,14.0,74.3,.245,NA,Madison Square Garden (IV),"812,292","19,812"
4,19,Brooklyn Nets*,30.0,44,38,38,44,-1.00,-0.58,-1.58,106.7,107.7,-1.0,91.4,.313,.301,.555,NA,.514,14.1,21.7,.236,NA,.509,14.9,72.3,.236,NA,Barclays Center,"707,331","17,252"
4,20,Denver Nuggets,26.0,36,46,35,47,-2.15,0.75,-1.40,106.0,108.2,-2.2,98.1,.306,.278,.536,NA,.497,14.0,27.5,.222,NA,.500,12.8,74.5,.233,NA,Pepsi Center,"692,898","16,900"
4,21,New Orleans Pelicans,24.3,34,48,33,49,-2.71,0.73,-1.98,107.2,110.1,-2.9,92.2,.286,.193,.537,NA,.495,12.9,26.9,.220,NA,.515,13.6,73.8,.249,NA,Smoothie King Center,"672,029","16,391"
4,22,Sacramento Kings,24.9,28,54,33,49,-2.90,0.82,-2.08,105.7,108.8,-3.1,94.4,.331,.218,.532,NA,.484,13.9,27.8,.251,NA,.512,12.7,76.6,.234,NA,Sleep Train Arena,"667,949","16,291"
4,23,Cleveland Cavaliers,24.9,33,49,32,50,-3.29,-0.57,-3.86,104.2,107.7,-3.5,93.1,.268,.236,.518,NA,.479,13.0,27.2,.201,NA,.508,13.0,75.8,.199,NA,Quicken Loans Arena,"710,522","17,330"
4,24,Detroit Pistons,24.7,29,53,31,51,-3.66,-0.48,-4.13,105.9,109.7,-3.8,94.9,.296,.222,.514,NA,.482,12.9,31.4,.199,NA,.520,13.8,73.4,.218,NA,The Palace of Auburn Hills,"616,005","15,025"
4,25,Boston Celtics,25.4,25,57,28,54,-4.46,-0.51,-4.97,102.9,107.7,-4.8,93.3,.248,.251,.517,NA,.477,14.2,27.4,.193,NA,.505,13.4,74.2,.227,NA,TD Garden,"742,400","18,107"
4,26,Orlando Magic,24.6,23,59,26,56,-5.44,-0.44,-5.88,101.7,107.4,-5.7,93.6,.253,.235,.525,NA,.487,13.9,22.4,.193,NA,.504,13.0,75.5,.211,NA,Amway Center,"666,046","16,245"
4,27,Los Angeles Lakers,26.8,27,55,25,57,-6.29,0.96,-5.33,104.2,110.6,-6.4,98.7,.263,.291,.542,NA,.505,13.7,20.2,.199,NA,.513,12.4,71.0,.192,NA,STAPLES Center,"771,974","18,829"
4,28,Utah Jazz,24.5,25,57,22,60,-7.17,0.91,-6.27,103.5,111.3,-7.8,91.4,.271,.237,.523,NA,.484,13.9,25.5,.202,NA,.518,12.1,74.5,.227,NA,EnergySolutions Arena,"745,203","18,176"
4,29,Milwaukee Bucks,24.7,15,67,20,62,-8.18,-0.23,-8.41,103.0,111.8,-8.8,91.8,.274,.231,.519,NA,.479,14.1,27.1,.204,NA,.520,13.2,71.4,.225,NA,BMO Harris Bradley Center,"552,067","13,465"
4,30,Philadelphia 76ers,23.4,19,63,16,66,-10.45,-0.21,-10.66,99.4,109.9,-10.5,99.2,.268,.258,.510,NA,.475,14.8,24.8,.190,NA,.524,14.9,72.4,.244,NA,Wells Fargo Center,"568,632","13,869"
4,,League Average,26.6,,,41,41,0.00,0.00,0.00,106.7,106.7,,93.9,.284,.259,.541,NA,.501,13.6,25.5,.215,NA,.501,13.6,74.5,.215,NA,,"713,714","17,407"
5,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
5,1,Golden State Warriors*,26.6,67,15,65,17,10.10,-0.09,10.01,111.6,101.4,+10.2,98.3,.239,.311,.571,NA,.540,13.1,24.1,.184,NA,.470,14.3,74.5,.217,NA,Oracle Arena,"803,436","19,596"
5,2,Los Angeles Clippers*,28.8,56,26,58,24,6.59,0.22,6.80,112.4,105.5,+6.9,94.7,.303,.322,.565,NA,.533,11.6,22.8,.215,NA,.493,13.2,75.7,.231,NA,STAPLES Center,"785,892","19,168"
5,3,San Antonio Spurs*,29.8,55,27,58,24,6.20,0.14,6.34,108.5,102.0,+6.5,93.8,.256,.269,.555,NA,.517,13.1,23.4,.200,NA,.484,13.3,77.3,.190,NA,AT&T Center,"762,855","18,606"
5,4,Atlanta Hawks*,27.8,60,22,56,26,5.43,-0.68,4.75,108.9,103.1,+5.8,93.9,.259,.321,.563,NA,.527,13.5,21.4,.201,NA,.492,14.9,73.4,.185,NA,Philips Arena,"713,909","17,412"
5,5,Cleveland Cavaliers*,26.9,53,29,53,29,4.48,-0.40,4.08,111.1,106.3,+4.8,92.3,.287,.334,.557,NA,.520,13.4,26.8,.216,NA,.502,12.6,74.7,.177,NA,Quicken Loans Arena,"843,042","20,562"
5,6,Portland Trail Blazers*,27.0,51,31,53,29,4.23,0.18,4.41,108.2,103.7,+4.5,94.2,.225,.316,.544,NA,.508,12.6,24.2,.180,NA,.476,11.3,76.2,.182,NA,Moda Center,"798,368","19,472"
5,7,Houston Rockets*,27.6,56,26,50,32,3.44,0.38,3.82,107.0,103.4,+3.6,96.5,.312,.392,.548,NA,.512,15.0,26.8,.223,NA,.486,14.6,72.9,.208,NA,Toyota Center,"747,412","18,230"
5,8,Memphis Grizzlies*,29.6,55,27,50,32,3.24,0.38,3.62,105.7,102.2,+3.5,92.0,.276,.184,.531,NA,.489,12.6,24.7,.214,NA,.492,14.5,75.3,.183,NA,FedEx Forum,"710,502","17,329"
5,9,Toronto Raptors*,26.1,49,33,49,33,3.07,-0.62,2.45,111.0,107.7,+3.3,92.8,.295,.302,.553,NA,.508,12.0,25.6,.232,NA,.506,13.4,73.3,.208,NA,Air Canada Centre,"809,824","19,752"
5,10,Chicago Bulls*,28.8,50,32,50,32,3.00,-0.46,2.54,107.5,104.3,+3.2,92.8,.304,.269,.536,NA,.489,12.9,27.0,.238,NA,.473,11.3,74.4,.182,NA,United Center,"886,612","21,625"
5,11,Dallas Mavericks*,29.9,50,32,49,33,2.90,0.46,3.36,109.5,106.4,+3.1,95.2,.262,.296,.550,NA,.515,11.9,23.6,.197,NA,.503,14.7,72.2,.204,NA,American Airlines Center,"827,702","20,188"
5,12,Oklahoma City Thunder,25.4,45,37,47,35,2.18,0.28,2.47,107.8,105.5,+2.3,95.7,.284,.262,.532,NA,.492,13.1,28.9,.214,NA,.489,12.4,75.6,.213,NA,Chesapeake Energy Arena,"746,323","18,203"
5,13,New Orleans Pelicans*,25.3,45,37,43,39,0.79,0.34,1.13,108.2,107.3,+0.9,91.4,.263,.233,.537,NA,.501,12.5,27.1,.198,NA,.496,11.7,75.1,.195,NA,Smoothie King Center,"683,757","16,677"
5,14,Washington Wizards*,28.6,46,36,43,39,0.72,-0.55,0.17,103.7,103.0,+0.7,93.7,.259,.203,.534,NA,.499,14.0,24.9,.192,NA,.481,12.9,77.3,.210,NA,Verizon Center,"747,796","18,239"
5,15,Milwaukee Bucks*,24.6,41,41,42,40,0.43,-0.52,-0.09,102.7,102.2,+0.5,94.1,.258,.223,.536,NA,.499,15.5,25.4,.195,NA,.487,15.9,73.3,.221,NA,BMO Harris Bradley Center,"593,910","14,813"
5,16,Indiana Pacers,28.3,38,44,42,40,0.28,-0.51,-0.23,103.5,103.2,+0.3,93.2,.266,.255,.523,NA,.484,13.1,24.0,.201,NA,.478,12.0,77.9,.217,NA,Bankers Life Fieldhouse,"691,434","16,864"
5,17,Utah Jazz,23.4,38,44,42,40,0.22,0.49,0.71,105.1,104.9,+0.2,90.4,.297,.274,.531,NA,.494,14.6,29.1,.214,NA,.491,12.8,76.3,.199,NA,EnergySolutions Arena,"772,059","18,831"
5,18,Boston Celtics*,25.0,40,42,41,41,0.16,-0.56,-0.40,104.7,104.5,+0.2,95.8,.233,.280,.523,NA,.489,12.5,24.7,.176,NA,.494,13.7,75.0,.208,NA,TD Garden,"721,350","17,594"
5,19,Phoenix Suns,25.7,39,43,38,44,-0.90,0.52,-0.38,105.3,106.2,-0.9,96.3,.251,.291,.537,NA,.501,13.7,24.5,.191,NA,.497,14.0,73.5,.221,NA,US Airways Center,"693,862","16,923"
5,20,Detroit Pistons,25.9,32,50,38,44,-1.00,-0.39,-1.39,105.3,106.4,-1.1,92.8,.261,.290,.515,NA,.482,12.3,27.7,.184,NA,.502,13.2,75.0,.192,NA,The Palace of Auburn Hills,"625,917","15,266"
5,21,Miami Heat,28.5,37,45,33,49,-2.60,-0.32,-2.92,103.9,106.7,-2.8,90.9,.306,.262,.540,NA,.500,14.5,23.2,.227,NA,.505,14.2,73.4,.213,NA,AmericanAirlines Arena,"808,223","19,713"
5,22,Brooklyn Nets*,28.6,38,44,33,49,-2.88,-0.25,-3.13,104.4,107.4,-3.0,92.7,.267,.240,.529,NA,.491,13.0,23.9,.200,NA,.506,12.9,73.7,.185,NA,Barclays Center,"698,529","17,037"
5,23,Charlotte Hornets,26.0,33,49,32,50,-3.17,-0.27,-3.44,100.1,103.5,-3.4,93.0,.269,.226,.498,NA,.456,11.2,22.1,.202,NA,.487,12.0,79.3,.188,NA,Time Warner Cable Arena,"704,886","17,192"
5,24,Denver Nuggets,26.4,30,52,31,51,-3.55,0.48,-3.07,104.5,108.2,-3.7,96.1,.278,.284,.518,NA,.479,12.7,26.6,.204,NA,.504,13.0,74.7,.239,NA,Pepsi Center,"602,707","14,700"
5,25,Sacramento Kings,26.0,29,53,31,51,-3.71,0.64,-3.07,105.3,109.2,-3.9,95.4,.363,.204,.542,NA,.490,14.8,26.5,.276,NA,.507,11.8,75.2,.200,NA,Sleep Train Arena,"680,049","16,587"
5,26,Orlando Magic,24.3,25,57,25,57,-5.72,-0.15,-5.87,101.6,107.7,-6.1,93.8,.230,.235,.524,NA,.494,14.0,23.1,.168,NA,.514,13.6,76.0,.210,NA,Amway Center,"688,194","16,785"
5,27,Los Angeles Lakers,27.0,21,61,23,59,-6.84,0.67,-6.17,103.4,110.6,-7.2,94.0,.276,.220,.513,NA,.473,12.1,25.4,.204,NA,.518,12.1,76.3,.231,NA,STAPLES Center,"768,244","18,738"
5,28,Minnesota Timberwolves,24.4,16,66,19,63,-8.79,0.79,-8.00,102.9,112.2,-9.3,94.4,.309,.179,.517,NA,.468,13.7,26.6,.240,NA,.537,13.9,71.6,.187,NA,Target Center,"595,652","14,416"
5,29,Philadelphia 76ers,23.2,18,64,18,64,-8.98,-0.07,-9.04,95.5,104.8,-9.3,95.7,.288,.319,.494,NA,.459,16.0,25.5,.195,NA,.497,15.2,73.0,.225,NA,Wells Fargo Center,"571,572","13,941"
5,30,New York Knicks,26.9,17,65,17,65,-9.32,-0.18,-9.50,99.9,110.0,-10.1,91.2,.234,.240,.508,NA,.470,14.0,24.5,.180,NA,.512,13.3,73.1,.234,NA,Madison Square Garden (IV),"812,292","19,812"
5,,League Average,26.8,,,41,41,0.00,0.00,0.00,105.6,105.6,,93.9,.273,.268,.534,NA,.496,13.3,25.1,.205,NA,.496,13.3,74.9,.205,NA,,"729,877","17,814"
6,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
6,1,San Antonio Spurs*,30.3,67,15,67,15,10.63,-0.36,10.28,110.3,99.0,+11.3,93.8,.246,.223,.564,NA,.526,12.4,23.0,.197,NA,.477,14.1,79.1,.182,NA,AT&T Center,"756,445","18,450"
6,2,Golden State Warriors*,27.4,73,9,65,17,10.76,-0.38,10.38,114.5,103.8,+10.7,99.3,.250,.362,.593,NA,.563,13.5,23.5,.191,NA,.479,12.6,76.0,.208,NA,Oracle Arena,"803,436","19,596"
6,3,Oklahoma City Thunder*,25.8,55,27,59,23,7.28,-0.19,7.09,113.1,105.6,+7.5,96.7,.292,.275,.565,NA,.524,14.0,31.1,.228,NA,.484,11.7,76.0,.205,NA,Chesapeake Energy Arena,"746,323","18,203"
6,4,Cleveland Cavaliers*,28.1,57,25,57,25,6.00,-0.55,5.45,110.9,104.5,+6.4,93.3,.259,.352,.558,NA,.524,12.7,25.1,.194,NA,.496,12.6,78.5,.205,NA,Quicken Loans Arena,"843,042","20,562"
6,5,Toronto Raptors*,26.3,56,26,53,29,4.50,-0.42,4.08,110.0,105.2,+4.8,92.9,.328,.287,.552,NA,.504,12.3,24.6,.255,NA,.498,12.7,77.7,.201,NA,Air Canada Centre,"812,863","19,826"
6,6,Los Angeles Clippers*,29.7,53,29,53,29,4.28,-0.15,4.13,108.3,103.8,+4.5,95.8,.318,.324,.556,NA,.524,12.1,20.1,.220,NA,.480,13.8,73.8,.222,NA,STAPLES Center,"786,910","19,193"
6,7,Atlanta Hawks*,28.2,48,34,51,31,3.61,-0.12,3.49,105.1,101.4,+3.7,97.1,.237,.336,.552,NA,.516,13.8,19.1,.185,NA,.480,14.4,74.6,.194,NA,Philips Arena,"690,150","16,833"
6,8,Boston Celtics*,25.2,48,34,50,32,3.21,-0.37,2.84,106.8,103.6,+3.2,98.5,.264,.293,.531,NA,.488,12.1,25.1,.208,NA,.487,14.6,74.6,.231,NA,TD Garden,"749,076","18,270"
6,9,Charlotte Hornets*,26.0,48,34,49,33,2.72,-0.36,2.36,107.1,104.3,+2.8,95.7,.280,.348,.545,NA,.502,11.7,20.0,.222,NA,.496,12.5,79.8,.191,NA,Time Warner Cable Arena,"716,894","17,485"
6,10,Utah Jazz,24.2,40,42,46,36,1.79,0.05,1.84,105.9,103.9,+2.0,91.0,.286,.297,.540,NA,.501,14.2,25.9,.213,NA,.495,13.5,77.7,.210,NA,Vivint Smart Home Arena,"791,489","19,305"
6,11,Miami Heat*,28.4,48,34,46,36,1.65,-0.14,1.50,106.1,104.4,+1.7,93.6,.282,.221,.545,NA,.508,13.3,23.8,.210,NA,.485,12.1,77.8,.196,NA,AmericanAirlines Arena,"809,350","19,740"
6,12,Indiana Pacers*,26.9,45,37,46,36,1.71,-0.09,1.62,104.6,102.9,+1.7,96.6,.268,.270,.536,NA,.497,13.5,23.4,.205,NA,.489,14.3,76.0,.205,NA,Bankers Life Fieldhouse,"690,733","16,847"
6,13,Portland Trail Blazers*,24.3,44,38,43,39,0.83,0.15,0.98,108.8,108.0,+0.8,96.0,.268,.332,.548,NA,.511,13.2,25.9,.202,NA,.503,12.1,76.2,.225,NA,Moda Center,"794,085","19,368"
6,14,Detroit Pistons*,25.0,44,38,43,39,0.61,-0.18,0.43,106.1,105.5,+0.6,95.1,.296,.303,.522,NA,.491,12.2,27.0,.197,NA,.504,12.5,79.3,.196,NA,The Palace of Auburn Hills,"677,138","16,516"
6,15,Houston Rockets*,27.8,41,41,42,40,0.20,0.14,0.34,108.3,108.1,+0.2,97.6,.352,.370,.553,NA,.516,14.2,25.7,.244,NA,.516,14.7,72.8,.219,NA,Toyota Center,"737,244","17,982"
6,16,Dallas Mavericks*,30.3,42,40,40,42,-0.30,0.29,-0.02,106.7,107.0,-0.3,94.3,.265,.339,.544,NA,.502,12.0,20.6,.211,NA,.504,12.8,76.2,.198,NA,American Airlines Center,"825,901","20,144"
6,17,Washington Wizards,27.3,41,41,40,42,-0.50,0.00,-0.50,105.3,105.8,-0.5,98.5,.263,.282,.544,NA,.511,13.1,20.6,.192,NA,.515,14.6,77.7,.218,NA,Verizon Center,"725,426","17,693"
6,18,Chicago Bulls,27.6,42,40,37,45,-1.48,0.01,-1.46,105.0,106.5,-1.5,95.7,.240,.244,.526,NA,.487,12.6,24.5,.189,NA,.485,10.7,74.9,.182,NA,United Center,"894,659","21,821"
6,19,Orlando Magic,23.9,35,47,36,46,-1.62,-0.06,-1.68,105.1,106.8,-1.7,96.0,.232,.255,.533,NA,.500,12.8,23.1,.175,NA,.513,13.8,76.5,.215,NA,Amway Center,"719,275","17,515"
6,20,Sacramento Kings,26.6,33,49,34,48,-2.48,0.16,-2.32,106.0,108.4,-2.4,100.0,.295,.260,.546,NA,.510,14.2,23.9,.214,NA,.521,14.0,74.9,.202,NA,Sleep Train Arena,"707,526","17,222"
6,21,Memphis Grizzlies*,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,-2.4,93.3,.295,.222,.524,NA,.477,12.3,25.3,.231,NA,.518,15.2,75.1,.251,NA,FedEx Forum,"701,894","17,119"
6,22,New York Knicks,27.2,32,50,33,49,-2.73,0.00,-2.74,104.6,107.6,-3.0,93.4,.255,.256,.527,NA,.483,12.6,23.7,.205,NA,.487,10.5,75.8,.204,NA,Madison Square Garden (IV),"812,292","19,812"
6,23,Denver Nuggets,24.7,33,49,33,49,-3.10,0.29,-2.81,105.6,108.9,-3.3,95.7,.282,.277,.531,NA,.489,13.2,25.8,.216,NA,.515,12.6,77.3,.216,NA,Pepsi Center,"577,898","14,095"
6,24,Minnesota Timberwolves,24.6,29,53,31,51,-3.54,0.15,-3.38,106.5,110.1,-3.6,95.2,.332,.202,.549,NA,.498,13.9,24.3,.263,NA,.524,13.6,74.7,.200,NA,Target Center,"581,178","14,175"
6,25,New Orleans Pelicans,26.6,30,52,31,51,-3.79,0.24,-3.56,105.6,109.5,-3.9,96.8,.259,.277,.537,NA,.498,12.3,21.2,.201,NA,.523,12.7,78.8,.225,NA,Smoothie King Center,"688,549","16,794"
6,26,Milwaukee Bucks,23.5,33,49,29,53,-4.18,0.20,-3.98,104.3,108.7,-4.4,94.2,.276,.189,.537,NA,.499,14.2,24.9,.207,NA,.510,14.2,73.1,.221,NA,BMO Harris Bradley Center,"621,808","15,166"
6,27,Phoenix Suns,26.0,23,59,24,58,-6.66,0.34,-6.32,102.2,109.0,-6.8,98.5,.271,.302,.526,NA,.487,15.2,25.4,.204,NA,.523,13.5,77.1,.237,NA,Talking Stick Resort Arena,"701,405","17,107"
6,28,Brooklyn Nets,26.9,21,61,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,.246,.218,.527,NA,.492,13.6,24.1,.186,NA,.534,13.1,75.7,.176,NA,Barclays Center,"620,142","15,125"
6,29,Los Angeles Lakers,26.5,17,65,17,65,-9.56,0.64,-8.92,101.6,111.6,-10.0,95.6,.292,.290,.509,NA,.460,12.5,23.1,.228,NA,.523,11.6,74.7,.202,NA,STAPLES Center,"778,877","18,997"
6,30,Philadelphia 76ers,23.3,10,72,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,.269,.327,.519,NA,.487,14.8,20.6,.186,NA,.510,13.5,74.0,.240,NA,Wells Fargo Center,"614,650","14,991"
6,,League Average,26.8,,,41,41,0.00,0.00,0.00,106.4,106.4,,95.8,.276,.285,.541,NA,.502,13.2,23.8,.209,NA,.502,13.2,76.2,.209,NA,,"732,555","17,866"
7,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
7,1,Golden State Warriors*,28.2,67,15,67,15,11.63,-0.28,11.35,115.6,104.0,+11.6,99.8,.259,.359,.597,NA,.563,13.2,22.8,.204,NA,.486,13.5,74.9,.198,NA,Oracle Arena,"803,436","19,596"
7,2,San Antonio Spurs*,29.6,61,21,60,22,7.20,-0.06,7.13,111.1,103.5,+7.6,94.2,.263,.281,.564,NA,.524,12.6,24.0,.210,NA,.492,13.5,77.6,.192,NA,AT&T Center,"755,347","18,423"
7,3,Houston Rockets*,27.4,55,27,55,27,5.77,0.08,5.84,114.7,109.0,+5.7,100.0,.304,.462,.583,NA,.545,13.3,24.6,.233,NA,.519,13.2,75.8,.194,NA,Toyota Center,"695,903","16,973"
7,4,Toronto Raptors*,26.1,51,31,52,30,4.21,-0.56,3.65,112.3,107.8,+4.5,94.7,.293,.289,.561,NA,.517,11.8,25.0,.233,NA,.507,13.5,76.3,.223,NA,Air Canada Centre,"813,050","19,830"
7,5,Los Angeles Clippers*,30.0,51,31,52,30,4.29,0.13,4.42,112.7,108.2,+4.5,96.1,.312,.329,.574,NA,.537,12.0,21.5,.233,NA,.506,12.1,76.9,.211,NA,STAPLES Center,"782,609","19,088"
7,6,Utah Jazz*,26.8,51,31,52,30,3.94,0.06,4.00,109.6,105.3,+4.3,91.6,.288,.327,.563,NA,.526,13.2,23.2,.215,NA,.493,11.8,78.9,.195,NA,Vivint Smart Home Arena,"806,142","19,662"
7,7,Cleveland Cavaliers*,29.2,51,31,49,33,3.18,-0.31,2.87,113.6,110.3,+3.3,96.2,.275,.399,.580,NA,.547,12.6,21.9,.206,NA,.516,11.4,75.8,.174,NA,Quicken Loans Arena,"843,042","20,562"
7,8,Boston Celtics*,25.9,53,29,48,34,2.63,-0.39,2.25,111.2,108.4,+2.8,96.8,.273,.393,.567,NA,.525,12.2,21.2,.220,NA,.503,12.6,75.3,.223,NA,TD Garden,"760,690","18,553"
7,9,Washington Wizards*,26.0,49,33,46,36,1.80,-0.45,1.36,111.2,109.3,+1.9,97.4,.254,.284,.564,NA,.528,12.8,24.1,.199,NA,.524,13.8,75.5,.213,NA,Verizon Center,"697,107","17,003"
7,10,Miami Heat,26.5,41,41,44,38,1.06,-0.29,0.77,107.8,106.7,+1.1,95.2,.251,.314,.541,NA,.512,12.4,24.2,.177,NA,.496,12.6,76.4,.220,NA,AmericanAirlines Arena,"805,400","19,644"
7,11,Oklahoma City Thunder*,24.7,47,35,43,39,0.76,0.39,1.14,108.3,107.5,+0.8,97.8,.295,.295,.540,NA,.500,13.2,27.9,.220,NA,.511,12.5,79.0,.218,NA,Chesapeake Energy Arena,"746,323","18,203"
7,12,Memphis Grizzlies*,29.5,43,39,42,40,0.49,0.47,0.96,107.7,107.1,+0.6,92.3,.280,.316,.535,NA,.491,12.1,24.8,.219,NA,.506,13.6,77.5,.256,NA,FedEx Forum,"677,314","16,520"
7,13,Denver Nuggets,25.2,40,42,42,40,0.51,0.19,0.70,113.2,112.7,+0.5,98.3,.276,.329,.568,NA,.530,13.2,27.3,.214,NA,.532,10.9,78.7,.194,NA,Pepsi Center,"605,585","14,672"
7,14,Chicago Bulls*,26.9,41,41,42,40,0.43,-0.39,0.03,107.4,107.0,+0.4,95.3,.259,.256,.530,NA,.487,12.3,27.0,.206,NA,.507,12.4,76.8,.169,NA,United Center,"888,882","21,680"
7,15,Charlotte Hornets,26.5,36,46,42,40,0.20,-0.26,-0.07,108.8,108.6,+0.2,95.7,.279,.335,.547,NA,.501,10.7,19.9,.227,NA,.523,12.1,79.6,.164,NA,Spectrum Center,"710,643","17,333"
7,16,Indiana Pacers*,27.0,42,40,40,42,-0.22,-0.42,-0.64,108.6,108.8,-0.2,95.9,.261,.272,.558,NA,.516,12.8,21.2,.212,NA,.512,13.6,75.5,.225,NA,Bankers Life Fieldhouse,"684,578","16,697"
7,17,Milwaukee Bucks*,25.6,42,40,40,42,-0.18,-0.26,-0.45,109.1,109.3,-0.2,94.5,.274,.290,.565,NA,.527,13.2,21.5,.210,NA,.518,13.6,75.4,.215,NA,BMO Harris Bradley Center,"648,952","15,828"
7,18,Portland Trail Blazers*,24.8,41,41,40,42,-0.52,0.30,-0.23,110.3,110.8,-0.5,96.7,.275,.322,.559,NA,.520,12.5,23.0,.214,NA,.508,11.6,76.8,.241,NA,Moda Center,"792,029","19,318"
7,19,Atlanta Hawks*,27.9,43,39,39,43,-0.85,-0.38,-1.23,104.9,105.7,-0.8,97.4,.295,.309,.541,NA,.504,14.2,23.6,.215,NA,.507,13.8,76.1,.179,NA,Philips Arena,"654,306","15,959"
7,20,Detroit Pistons,25.4,37,45,38,44,-1.12,-0.17,-1.29,106.0,107.1,-1.1,95.0,.218,.263,.521,NA,.492,10.9,24.1,.157,NA,.516,12.1,81.2,.197,NA,The Palace of Auburn Hills,"655,141","15,979"
7,21,Minnesota Timberwolves,24.0,31,51,38,44,-1.11,0.47,-0.64,110.8,112.0,-1.2,94.6,.287,.249,.555,NA,.511,12.9,27.2,.229,NA,.535,13.2,75.9,.212,NA,Target Center,"607,203","14,810"
7,22,New Orleans Pelicans,25.7,34,48,35,47,-2.10,0.41,-1.69,105.2,107.4,-2.2,98.0,.256,.308,.539,NA,.504,11.7,18.5,.192,NA,.509,12.4,76.8,.177,NA,Smoothie King Center,"663,099","16,173"
7,23,Dallas Mavericks,27.6,33,49,33,49,-2.93,0.40,-2.53,105.6,108.8,-3.2,92.2,.225,.366,.541,NA,.505,11.6,18.1,.180,NA,.529,14.4,77.6,.218,NA,American Airlines Center,"811,366","19,789"
7,24,New York Knicks,27.3,31,51,31,51,-3.67,-0.20,-3.87,107.7,111.5,-3.8,96.0,.239,.279,.534,NA,.496,12.4,26.6,.188,NA,.511,11.7,74.1,.214,NA,Madison Square Garden (IV),"810,741","19,774"
7,25,Sacramento Kings,27.9,32,50,31,51,-3.88,0.58,-3.29,107.3,111.3,-4.0,94.9,.284,.291,.556,NA,.516,13.7,21.0,.220,NA,.528,12.9,76.3,.227,NA,Golden 1 Center,"721,928","17,608"
7,26,Phoenix Suns,25.0,24,58,27,55,-5.63,0.49,-5.14,106.6,112.2,-5.6,100.3,.297,.255,.538,NA,.493,13.4,26.0,.231,NA,.525,13.1,76.4,.264,NA,Talking Stick Resort Arena,"708,639","17,134"
7,27,Philadelphia 76ers,24.6,28,54,26,56,-5.70,-0.14,-5.83,103.2,108.9,-5.7,98.5,.258,.349,.539,NA,.501,14.9,22.4,.199,NA,.512,13.5,75.3,.234,NA,Wells Fargo Center,"710,557","17,331"
7,28,Brooklyn Nets,26.0,20,62,24,58,-6.73,-0.01,-6.74,104.1,110.7,-6.6,101.3,.289,.371,.551,NA,.507,14.7,19.6,.228,NA,.513,11.6,76.1,.212,NA,Barclays Center,"632,608","15,429"
7,29,Orlando Magic,25.3,29,53,24,58,-6.57,-0.04,-6.61,103.7,110.5,-6.8,96.8,.246,.300,.524,NA,.489,12.1,21.6,.184,NA,.523,11.9,77.4,.201,NA,Amway Center,"727,875","17,753"
7,30,Los Angeles Lakers,25.1,26,56,24,58,-6.88,0.58,-6.29,106.0,113.0,-7.0,98.5,.259,.295,.537,NA,.501,13.5,25.0,.195,NA,.542,13.0,75.8,.213,NA,STAPLES Center,"776,917","18,949"
7,,League Average,26.6,,,41,41,0.00,0.00,0.00,108.8,108.8,,96.4,.271,.316,.552,NA,.514,12.7,23.3,.209,NA,.514,12.7,76.7,.209,NA,,"733,247","17,880"
