Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
1,15,Philadelphia 76ers*,28.4,44,38,41,41,-0.18,-0.21,-0.39,107.9,108.1,-0.2,95.7,.342,.089,.542,NA,.489,13.4,28.1,.270,NA,.489,12.5,68.3,.187,NA,The Spectrum,"624,582","15,471"
1,16,Indiana Pacers*,26.4,41,41,40,42,-0.39,0.02,-0.37,111.7,112.1,-0.4,99.4,.354,.107,.566,NA,.511,14.4,30.6,.287,NA,.503,13.1,66.4,.254,NA,Market Square Arena,"465,650","11,546"
1,17,Cleveland Cavaliers,26.8,33,49,34,48,-2.46,0.14,-2.33,106.1,108.7,-2.6,95.1,.317,.070,.534,NA,.487,14.1,29.7,.243,NA,.497,13.3,68.0,.206,NA,Coliseum at Richfield,"623,735","15,213"
1,18,Los Angeles Clippers,25.1,31,51,32,50,-3.45,0.29,-3.16,103.0,106.5,-3.5,99.9,.311,.059,.511,NA,.471,14.7,33.3,.218,NA,.481,13.7,69.2,.266,NA,Los Angeles Memorial Sports Arena,"522,111","12,734"
1,19,Orlando Magic,26.1,31,51,31,51,-3.98,0.18,-3.79,105.9,109.9,-4.0,99.5,.337,.104,.521,NA,.473,14.3,33.0,.251,NA,.493,12.8,68.9,.260,NA,Orlando Arena,"617,668","15,065"
1,20,Minnesota Timberwolves,26.2,29,53,30,52,-3.93,0.18,-3.75,106.7,110.9,-4.2,92.3,.286,.052,.499,NA,.456,11.5,34.9,.210,NA,.502,13.8,65.9,.248,NA,Target Center,"779,530","18,940"
1,21,New Jersey Nets,26.2,26,56,29,53,-4.51,-0.02,-4.53,102.9,107.4,-4.5,99.3,.301,.079,.500,NA,.455,14.4,35.7,.222,NA,.478,14.9,64.6,.267,NA,Brendan Byrne Arena,"480,786","11,943"
1,22,Dallas Mavericks,30.6,28,54,29,53,-4.57,0.31,-4.27,105.5,110.3,-4.8,94.2,.288,.087,.528,NA,.485,13.3,28.3,.219,NA,.495,12.6,67.9,.245,NA,Reunion Arena,"683,927","16,410"
1,23,Washington Bullets,26.5,30,52,28,54,-4.98,0.14,-4.84,103.0,108.1,-5.1,97.5,.279,.039,.509,NA,.470,14.3,32.2,.203,NA,.478,13.1,66.0,.242,NA,Capital Centre,"443,683","11,769"
1,24,Charlotte Hornets,25.5,26,56,27,55,-5.24,0.30,-4.95,105.0,110.4,-5.4,97.3,.315,.059,.526,NA,.477,13.9,29.0,.245,NA,.504,15.0,65.7,.272,NA,Charlotte Coliseum,"978,141","23,906"
1,25,Miami Heat,24.0,24,58,25,57,-5.99,0.08,-5.91,102.0,108.1,-6.1,99.3,.323,.065,.512,NA,.469,16.0,34.3,.231,NA,.491,15.3,66.2,.286,NA,Miami Arena,"615,328","15,008"
1,26,Sacramento Kings,25.9,25,57,23,59,-6.78,0.51,-6.27,102.0,109.1,-7.1,94.7,.309,.085,.512,NA,.468,14.1,28.8,.226,NA,.481,14.3,65.6,.306,NA,ARCO Arena (II),"697,604","17,015"
1,27,Denver Nuggets,26.5,20,62,19,63,-10.91,0.60,-10.31,105.2,114.7,-9.5,113.7,.255,.119,.498,NA,.457,11.9,33.1,.195,NA,.524,14.1,67.1,.299,NA,McNichols Sports Arena,"438,103","10,685"
1,,League Average,27.2,,,41,41,0.00,0.00,0.00,107.9,107.9,,97.8,.320,.082,.534,NA,.487,13.9,32.3,.245,NA,.487,13.9,67.7,.245,NA,,"621,283","15,242"
2,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
2,1,Chicago Bulls*,27.6,67,15,66,16,10.44,-0.37,10.07,115.5,104.5,+11.0,94.4,.297,.063,.556,NA,.518,11.8,35.1,.221,NA,.476,14.1,69.3,.219,NA,Chicago Stadium,"759,980","18,536"
2,2,Portland Trail Blazers*,28.1,57,25,59,23,7.27,-0.33,6.94,111.4,104.2,+7.2,99.0,.335,.128,.541,NA,.495,13.6,35.6,.253,NA,.471,14.3,69.9,.251,NA,Memorial Coliseum,"528,408","12,888"
2,3,Utah Jazz*,28.5,55,27,57,25,6.39,-0.69,5.70,112.2,105.6,+6.6,95.5,.363,.067,.557,NA,.504,13.7,32.7,.286,NA,.475,13.0,68.9,.214,NA,Delta Center,"806,663","19,675"
2,4,Phoenix Suns*,27.0,53,29,56,26,5.94,-0.26,5.68,112.1,106.2,+5.9,99.4,.332,.083,.556,NA,.508,13.1,31.7,.258,NA,.471,13.0,67.7,.223,NA,Arizona Veterans Memorial Coliseum,"594,327","14,496"
2,5,Cleveland Cavaliers*,27.6,57,25,55,27,5.45,-0.11,5.34,113.9,108.2,+5.7,95.0,.322,.101,.557,NA,.506,11.8,30.5,.259,NA,.483,12.3,66.5,.174,NA,Coliseum at Richfield,"677,408","16,522"
2,6,New York Knicks*,27.3,51,31,52,30,3.89,-0.22,3.67,108.3,104.2,+4.1,92.9,.295,.089,.531,NA,.491,13.7,34.6,.216,NA,.471,14.0,71.1,.248,NA,Madison Square Garden (IV),"726,608","17,722"
2,7,Boston Celtics*,29.2,51,31,51,31,3.62,-0.21,3.41,110.8,107.0,+3.8,95.8,.266,.050,.544,NA,.500,12.7,31.9,.215,NA,.469,11.9,68.7,.220,NA,Boston Garden,"610,776","14,885"
2,8,Golden State Warriors*,25.5,55,27,50,32,3.90,-0.14,3.77,113.6,109.9,+3.7,103.4,.351,.103,.568,NA,.524,13.6,31.8,.262,NA,.499,14.9,64.2,.256,NA,Oakland-Alameda County Coliseum Arena,"616,025","15,025"
2,9,San Antonio Spurs*,27.3,47,35,50,32,3.32,-0.51,2.81,107.5,104.1,+3.4,96.2,.317,.057,.528,NA,.485,13.9,34.2,.233,NA,.469,13.5,69.8,.224,NA,HemisFair Arena,"658,337","16,057"
2,10,Detroit Pistons*,30.1,48,34,47,35,2.04,0.01,2.06,107.5,105.3,+2.2,91.6,.307,.077,.520,NA,.477,13.5,34.9,.228,NA,.468,12.5,68.5,.204,NA,The Palace of Auburn Hills,"879,614","21,454"
2,11,Seattle SuperSonics*,27.3,47,35,46,36,1.88,-0.02,1.86,110.7,108.8,+1.9,95.4,.317,.091,.538,NA,.489,14.0,36.5,.249,NA,.491,14.2,66.8,.269,NA,Seattle Center Coliseum,"588,928","12,006"
2,12,Indiana Pacers*,26.4,40,42,46,36,1.89,-0.04,1.85,111.7,109.9,+1.8,99.0,.334,.133,.566,NA,.518,14.7,31.8,.264,NA,.483,12.8,67.4,.270,NA,Market Square Arena,"517,352","12,618"
2,13,Los Angeles Clippers*,27.3,45,37,44,38,1.07,0.03,1.10,105.8,104.7,+1.1,96.5,.314,.071,.524,NA,.483,13.6,31.6,.226,NA,.475,14.9,67.5,.244,NA,Los Angeles Memorial Sports Arena,"500,200","12,200"
2,14,Los Angeles Lakers*,28.3,43,39,38,44,-1.10,0.15,-0.95,107.7,108.9,-1.2,92.5,.327,.064,.516,NA,.465,12.0,32.7,.250,NA,.493,13.8,64.0,.187,NA,Great Western Forum,"699,240","17,055"
2,15,Philadelphia 76ers,27.6,35,47,37,45,-1.27,-0.07,-1.34,108.3,109.7,-1.4,93.7,.335,.101,.539,NA,.488,13.8,30.9,.260,NA,.496,13.0,66.4,.192,NA,The Spectrum,"574,137","14,003"
2,16,Atlanta Hawks,27.2,38,44,37,45,-1.50,0.35,-1.15,107.3,108.9,-1.6,97.8,.277,.090,.519,NA,.481,13.0,33.6,.203,NA,.497,13.2,68.3,.209,NA,Omni Coliseum,"511,803","12,483"
2,17,New Jersey Nets*,25.6,40,42,36,46,-1.70,0.15,-1.54,107.0,108.7,-1.7,98.0,.265,.088,.510,NA,.473,14.1,39.1,.194,NA,.488,14.1,66.3,.247,NA,Brendan Byrne Arena,"517,356","12,618"
2,18,Houston Rockets,28.0,42,40,36,46,-1.72,-0.22,-1.94,106.2,108.0,-1.8,95.1,.293,.139,.537,NA,.499,15.0,30.9,.216,NA,.477,12.5,66.4,.209,NA,The Summit,"592,790","14,458"
2,19,Milwaukee Bucks,30.2,31,51,36,46,-1.71,0.26,-1.46,108.8,110.6,-1.8,95.5,.292,.139,.529,NA,.486,14.2,35.9,.221,NA,.514,15.3,65.0,.237,NA,Bradley Center,"635,515","15,500"
2,20,Charlotte Hornets,25.2,31,51,31,51,-3.90,0.33,-3.57,107.1,110.9,-3.8,101.7,.286,.049,.527,NA,.485,13.0,31.1,.216,NA,.510,14.1,65.4,.222,NA,Charlotte Coliseum,"971,618","23,698"
2,21,Miami Heat*,24.4,38,44,30,52,-4.21,0.27,-3.94,106.7,110.9,-4.2,97.7,.330,.106,.532,NA,.479,14.6,33.0,.260,NA,.508,13.9,67.6,.235,NA,Miami Arena,"613,583","14,965"
2,22,Washington Bullets,26.1,25,57,29,53,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,.268,.074,.514,NA,.471,13.3,28.9,.208,NA,.493,14.0,66.2,.235,NA,Capital Centre,"505,988","12,372"
2,23,Sacramento Kings,25.1,29,53,26,56,-6.06,0.44,-5.63,103.9,109.9,-6.0,99.6,.301,.094,.525,NA,.482,14.3,28.5,.225,NA,.493,13.9,64.2,.233,NA,ARCO Arena (II),"697,574","17,014"
2,24,Orlando Magic,26.6,21,61,23,59,-6.91,0.40,-6.52,103.5,110.5,-7.0,98.0,.319,.086,.514,NA,.467,14.6,32.4,.238,NA,.502,13.5,67.8,.260,NA,Orlando Arena,"621,191","15,151"
2,25,Minnesota Timberwolves,26.4,15,67,23,59,-7.05,0.20,-6.85,105.0,112.4,-7.4,95.1,.253,.054,.505,NA,.467,12.4,31.5,.188,NA,.497,13.0,62.3,.244,NA,Target Center,"769,035","18,757"
2,26,Denver Nuggets,25.7,24,58,21,61,-7.87,0.28,-7.59,100.7,108.6,-7.9,98.6,.280,.057,.493,NA,.451,14.9,34.8,.207,NA,.494,14.7,68.0,.279,NA,McNichols Sports Arena,"534,323","13,105"
2,27,Dallas Mavericks,28.2,22,60,21,61,-7.65,0.18,-7.47,103.0,111.1,-8.1,94.4,.281,.112,.501,NA,.458,13.1,31.2,.211,NA,.483,11.5,67.8,.259,NA,Reunion Arena,"634,380","15,473"
2,,League Average,27.2,,,41,41,0.00,0.00,0.00,108.2,108.2,,96.6,.305,.087,.531,NA,.487,13.6,32.9,.232,NA,.487,13.6,67.1,.232,NA,,"642,339","15,610"
3,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
3,1,Seattle SuperSonics*,27.7,55,27,59,23,7.07,-0.42,6.66,112.3,104.9,+7.4,96.0,.316,.085,.546,NA,.502,13.5,35.5,.241,NA,.489,16.4,67.7,.260,NA,Seattle Center Coliseum,"646,589","13,453"
3,2,Chicago Bulls*,28.1,57,25,58,24,6.29,-0.10,6.19,112.9,106.1,+6.8,92.5,.271,.093,.535,NA,.499,12.0,36.3,.199,NA,.493,15.4,68.7,.239,NA,Chicago Stadium,"759,656","18,528"
3,3,Cleveland Cavaliers*,28.8,54,28,58,24,6.45,-0.15,6.30,112.7,106.0,+6.7,94.8,.308,.108,.565,NA,.518,12.5,28.1,.247,NA,.482,13.1,69.1,.185,NA,Coliseum at Richfield,"751,465","18,328"
3,4,Phoenix Suns*,28.2,62,20,57,25,6.66,-0.39,6.27,113.3,106.7,+6.6,99.8,.358,.154,.566,NA,.521,14.2,33.0,.270,NA,.496,13.9,69.2,.206,NA,America West Arena,"779,943","19,023"
3,5,New York Knicks*,28.3,60,22,58,24,6.16,-0.29,5.87,106.1,99.7,+6.4,94.5,.336,.088,.526,NA,.479,14.1,33.1,.249,NA,.444,14.9,72.1,.294,NA,Madison Square Garden (IV),"804,840","19,630"
3,6,Houston Rockets*,27.4,55,27,53,29,4.23,-0.66,3.57,109.6,105.2,+4.4,94.4,.310,.159,.557,NA,.515,14.5,30.0,.235,NA,.474,13.4,68.5,.201,NA,The Summit,"554,210","13,492"
3,7,Portland Trail Blazers*,28.2,51,31,49,33,3.11,-0.19,2.92,108.3,105.2,+3.1,99.1,.347,.115,.526,NA,.476,12.6,32.7,.259,NA,.488,14.8,71.0,.237,NA,Memorial Coliseum,"528,408","12,888"
3,8,San Antonio Spurs*,27.5,49,33,48,34,2.67,-0.46,2.21,109.6,106.8,+2.8,95.4,.347,.102,.555,NA,.507,13.6,27.8,.265,NA,.477,12.3,70.1,.221,NA,HemisFair Arena,"658,337","16,057"
3,9,Utah Jazz*,29.3,47,35,47,35,2.17,-0.43,1.74,109.6,107.4,+2.2,96.5,.365,.061,.550,NA,.498,13.8,31.0,.279,NA,.487,13.9,68.7,.250,NA,Delta Center,"815,892","19,900"
3,10,Indiana Pacers*,26.8,41,41,46,36,1.70,0.08,1.77,111.9,110.1,+1.8,96.0,.342,.112,.547,NA,.498,13.5,34.2,.262,NA,.485,12.7,67.4,.281,NA,Market Square Arena,"530,891","12,949"
3,11,Orlando Magic,25.8,41,41,45,37,1.32,0.03,1.35,108.5,107.1,+1.4,96.3,.372,.133,.554,NA,.509,15.5,31.4,.271,NA,.473,11.9,68.8,.232,NA,Orlando Arena,"621,191","15,151"
3,12,New Jersey Nets*,27.3,43,39,45,37,1.26,-0.05,1.20,106.5,105.2,+1.3,96.0,.319,.069,.522,NA,.473,14.4,35.5,.244,NA,.480,14.1,69.5,.240,NA,Brendan Byrne Arena,"620,416","15,132"
3,13,Boston Celtics*,28.6,48,34,43,39,0.89,0.04,0.93,108.7,107.8,+0.9,94.9,.270,.054,.536,NA,.495,12.9,31.2,.210,NA,.479,12.9,69.0,.251,NA,Boston Garden,"608,495","14,890"
3,14,Los Angeles Clippers*,26.7,41,41,42,40,0.35,-0.03,0.33,107.4,107.1,+0.3,99.1,.297,.067,.530,NA,.493,13.9,32.7,.213,NA,.489,15.1,66.7,.263,NA,Los Angeles Memorial Sports Arena,"532,625","12,991"
3,15,Charlotte Hornets*,25.7,44,38,40,42,-0.24,0.22,-0.02,109.5,109.7,-0.2,100.2,.329,.074,.547,NA,.499,13.8,31.3,.254,NA,.487,12.6,65.0,.201,NA,Charlotte Coliseum,"971,880","23,704"
3,16,Atlanta Hawks*,27.1,43,39,39,43,-0.87,0.20,-0.67,109.3,110.2,-0.9,97.6,.305,.148,.534,NA,.493,14.0,34.8,.227,NA,.516,14.6,68.5,.224,NA,Omni Coliseum,"491,229","11,981"
3,17,Golden State Warriors,25.0,34,48,38,44,-0.99,0.05,-0.94,109.2,110.2,-1.0,99.5,.342,.118,.543,NA,.502,14.9,34.2,.245,NA,.501,14.0,67.0,.261,NA,Oakland-Alameda County Coliseum Arena,"616,025","15,025"
3,18,Miami Heat,25.2,36,46,38,44,-1.15,0.21,-0.93,107.7,108.9,-1.2,94.6,.361,.137,.535,NA,.481,13.9,31.9,.279,NA,.495,14.2,69.8,.274,NA,Miami Arena,"614,915","14,998"
3,19,Los Angeles Lakers*,28.0,39,43,38,44,-1.27,0.06,-1.20,107.6,108.9,-1.3,96.2,.329,.090,.534,NA,.486,13.7,31.4,.249,NA,.500,14.3,66.4,.215,NA,Great Western Forum,"633,655","15,455"
3,20,Detroit Pistons,29.9,40,42,37,45,-1.39,0.29,-1.10,107.4,108.9,-1.5,93.2,.271,.126,.511,NA,.473,12.5,34.6,.198,NA,.500,13.5,67.8,.212,NA,The Palace of Auburn Hills,"889,614","21,698"
3,21,Denver Nuggets,24.8,36,46,36,46,-1.74,-0.40,-2.14,104.6,106.3,-1.7,99.8,.324,.062,.518,NA,.470,14.5,33.6,.245,NA,.476,13.9,68.9,.263,NA,McNichols Sports Arena,"586,407","14,303"
3,22,Sacramento Kings,26.5,25,57,33,49,-3.17,0.17,-3.00,106.5,109.6,-3.1,100.8,.337,.108,.530,NA,.481,14.1,30.7,.257,NA,.502,15.1,66.7,.292,NA,ARCO Arena (II),"709,997","17,317"
3,23,Milwaukee Bucks,26.9,28,54,31,51,-3.73,0.47,-3.26,106.2,110.1,-3.9,96.1,.301,.135,.535,NA,.495,14.8,30.5,.223,NA,.502,15.7,62.5,.266,NA,Bradley Center,"660,939","16,125"
3,24,Philadelphia 76ers,27.1,26,56,26,56,-5.77,0.51,-5.25,104.6,110.4,-5.8,98.5,.319,.133,.530,NA,.479,14.4,28.1,.251,NA,.504,13.3,65.9,.188,NA,The Spectrum,"515,284","12,568"
3,25,Washington Bullets,26.1,22,60,23,59,-7.04,0.55,-6.49,103.6,110.8,-7.2,97.7,.298,.082,.523,NA,.480,14.2,28.8,.223,NA,.510,13.6,67.1,.219,NA,Capital Centre,"558,966","13,772"
3,26,Minnesota Timberwolves,25.8,19,63,21,61,-7.78,0.16,-7.62,103.6,111.8,-8.2,93.8,.344,.087,.535,NA,.479,15.9,28.7,.275,NA,.503,13.5,66.3,.269,NA,Target Center,"754,593","18,405"
3,27,Dallas Mavericks,24.9,11,71,10,72,-15.20,0.52,-14.68,99.5,114.7,-15.2,99.5,.299,.115,.495,NA,.455,15.1,31.1,.210,NA,.519,13.5,68.1,.347,NA,Reunion Arena,"554,724","13,530"
3,,League Average,27.1,,,41,41,0.00,0.00,0.00,108.0,108.0,,96.8,.323,.104,.536,NA,.491,14.0,32.0,.243,NA,.491,14.0,68.0,.243,NA,,"658,192","15,999"
4,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
4,1,Seattle SuperSonics*,28.1,63,19,64,18,9.09,-0.41,8.68,111.1,101.5,+9.6,95.1,.344,.105,.547,NA,.501,13.7,34.4,.256,NA,.479,18.2,67.3,.272,NA,Seattle Center Coliseum,"601,369","14,668"
4,2,New York Knicks*,28.9,57,25,60,22,6.99,-0.50,6.48,105.7,98.2,+7.5,92.8,.311,.135,.527,NA,.483,15.1,34.4,.232,NA,.451,16.0,71.4,.261,NA,Madison Square Garden (IV),"810,193","19,763"
4,3,San Antonio Spurs*,29.0,55,27,56,26,5.26,-0.21,5.05,110.4,104.6,+5.8,90.1,.322,.107,.537,NA,.494,13.6,35.6,.239,NA,.467,11.7,70.5,.196,NA,Alamodome,"904,190","22,053"
4,4,Atlanta Hawks*,28.7,57,25,56,26,5.27,-0.33,4.94,107.2,101.7,+5.5,94.2,.294,.118,.523,NA,.480,13.6,34.6,.221,NA,.475,16.0,67.7,.185,NA,Omni Coliseum,"537,547","13,338"
4,5,Phoenix Suns*,28.7,56,26,54,28,4.84,-0.17,4.68,111.7,106.8,+4.9,96.7,.325,.147,.548,NA,.509,13.9,35.2,.236,NA,.493,13.5,69.3,.202,NA,America West Arena,"779,952","19,023"
4,6,Utah Jazz*,29.4,53,29,53,29,4.22,-0.12,4.10,108.6,104.1,+4.5,93.1,.354,.083,.537,NA,.490,13.3,31.3,.262,NA,.469,14.6,68.4,.267,NA,Delta Center,"814,502","19,866"
4,7,Houston Rockets*,28.1,58,24,53,29,4.32,-0.12,4.19,105.9,101.4,+4.5,95.0,.294,.191,.545,NA,.507,15.0,27.6,.218,NA,.458,13.3,69.7,.192,NA,The Summit,"615,227","15,005"
4,8,Cleveland Cavaliers*,27.9,47,35,52,30,4.02,-0.39,3.64,109.4,105.1,+4.3,91.7,.335,.121,.537,NA,.487,12.8,31.8,.258,NA,.484,14.5,69.0,.215,NA,Coliseum at Richfield,"753,686","18,383"
4,9,Orlando Magic*,25.8,50,32,52,30,3.89,-0.21,3.68,110.8,106.7,+4.1,95.2,.341,.165,.547,NA,.514,14.4,33.8,.231,NA,.479,13.3,66.3,.214,NA,Orlando Arena,"626,931","15,291"
4,10,Indiana Pacers*,27.2,47,35,51,31,3.45,-0.19,3.26,107.8,104.2,+3.6,93.3,.366,.077,.547,NA,.500,16.0,34.4,.270,NA,.471,14.9,68.0,.267,NA,Market Square Arena,"531,812","13,264"
4,11,Chicago Bulls*,27.7,55,27,50,32,3.09,-0.22,2.87,106.1,102.7,+3.4,91.9,.273,.097,.526,NA,.493,14.6,33.8,.192,NA,.482,15.3,70.8,.225,NA,Chicago Stadium,"760,816","18,556"
4,12,Miami Heat*,26.0,42,40,48,34,2.67,-0.27,2.40,109.5,106.7,+2.8,93.8,.322,.145,.538,NA,.488,14.3,35.3,.253,NA,.479,14.5,69.1,.284,NA,Miami Arena,"617,242","15,055"
4,13,Portland Trail Blazers*,28.6,47,35,48,34,2.63,-0.04,2.60,108.1,105.5,+2.6,98.8,.323,.104,.518,NA,.472,12.5,34.4,.240,NA,.490,14.8,70.8,.235,NA,Memorial Coliseum,"528,408","12,888"
4,14,New Jersey Nets*,26.6,45,37,47,35,2.20,-0.08,2.11,107.2,104.9,+2.3,95.5,.351,.096,.515,NA,.461,12.7,34.0,.267,NA,.475,13.5,69.1,.212,NA,Brendan Byrne Arena,"658,304","16,056"
4,15,Golden State Warriors*,25.0,50,32,46,36,1.74,0.01,1.76,108.3,106.5,+1.8,99.1,.322,.120,.542,NA,.512,14.9,32.9,.214,NA,.488,14.7,64.4,.210,NA,Oakland-Alameda County Coliseum Arena,"616,025","15,025"
4,16,Denver Nuggets*,24.8,42,40,45,37,1.49,0.05,1.54,103.9,102.3,+1.6,96.1,.357,.088,.524,NA,.478,15.3,32.2,.256,NA,.453,13.4,69.6,.252,NA,McNichols Sports Arena,"673,738","16,433"
