Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
5,21,Utah Jazz,25.3,28,54,26,56,-5.89,-0.10,-5.99,103.4,109.4,-6.0,97.7,.305,.024,.536,NA,.491,15.5,28.3,.234,NA,.492,13.8,66.8,.268,NA,Salt Palace,"307,835","7,508"
5,22,Detroit Pistons,24.3,21,61,24,58,-6.32,0.74,-5.58,98.1,104.3,-6.2,101.2,.334,.012,.510,NA,.464,18.0,33.4,.242,NA,.512,18.6,65.9,.242,NA,Pontiac Silverdome,"228,348","5,569"
5,23,Dallas Mavericks,24.8,15,67,20,62,-8.40,0.07,-8.33,102.4,110.8,-8.4,98.6,.359,.024,.519,NA,.466,15.2,30.7,.270,NA,.516,15.1,65.0,.245,NA,Reunion Arena,"319,347","7,789"
5,,League Average,26.2,,,41,41,0.00,0.00,0.00,105.5,105.5,,101.8,.327,.023,.534,NA,.489,15.6,33.5,.245,NA,.489,15.6,66.5,.245,NA,,"411,228","9,727"
6,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
6,1,Boston Celtics*,27.3,63,19,57,25,6.38,-0.03,6.35,109.8,103.5,+6.3,101.5,.335,.025,.545,NA,.502,14.7,35.8,.248,NA,.472,14.6,67.6,.220,NA,Boston Garden,"612,711","15,057"
6,2,Philadelphia 76ers*,28.1,58,24,56,26,5.73,0.00,5.74,109.6,103.9,+5.7,100.6,.354,.020,.566,NA,.521,15.5,30.5,.265,NA,.480,16.5,65.0,.261,NA,The Spectrum,"498,901","12,168"
6,3,Milwaukee Bucks*,27.3,55,27,55,27,5.48,-0.10,5.38,107.7,102.3,+5.4,100.0,.332,.023,.553,NA,.509,16.5,35.1,.250,NA,.471,15.9,67.3,.253,NA,MECCA Arena,"443,288","10,812"
6,4,Los Angeles Lakers*,26.8,57,25,53,29,4.87,-0.50,4.37,110.2,105.5,+4.7,103.1,.285,.012,.551,NA,.518,14.7,35.8,.204,NA,.493,14.8,66.3,.187,NA,The Forum,"605,236","14,762"
6,5,Seattle SuperSonics*,26.4,52,30,52,30,4.13,-0.45,3.69,106.4,102.3,+4.1,100.0,.329,.021,.535,NA,.491,14.1,31.3,.243,NA,.464,14.4,67.2,.214,NA,,"721,049",
6,6,Phoenix Suns*,26.4,46,36,50,32,3.45,-0.40,3.05,105.8,102.4,+3.4,99.5,.302,.024,.538,NA,.495,15.9,32.2,.229,NA,.470,14.6,68.5,.233,NA,Arizona Veterans Memorial Coliseum,"486,855","11,871"
6,7,San Antonio Spurs*,26.1,48,34,47,35,2.30,-0.52,1.79,109.9,107.6,+2.3,102.5,.307,.033,.537,NA,.490,13.0,34.0,.238,NA,.487,13.7,68.8,.256,NA,HemisFair Arena,"434,278","10,592"
6,8,Golden State Warriors,25.1,45,37,44,38,1.04,-0.24,0.80,108.8,107.7,+1.1,101.4,.324,.044,.541,NA,.502,14.5,34.8,.233,NA,.493,14.1,68.8,.256,NA,Oakland-Alameda County Coliseum Arena,"391,726","9,554"
6,9,Washington Bullets*,26.0,43,39,43,39,0.88,0.19,1.06,103.3,102.5,+0.8,99.4,.294,.033,.524,NA,.478,14.7,29.4,.227,NA,.468,13.9,69.9,.228,NA,Capital Centre,"379,891","9,266"
6,10,New Jersey Nets*,25.1,44,38,43,39,0.68,0.18,0.87,103.0,102.3,+0.7,103.1,.326,.020,.529,NA,.487,16.6,33.7,.237,NA,.486,18.3,67.0,.281,NA,Brendan Byrne Arena,"560,734","13,676"
6,11,Portland Trail Blazers,24.7,42,40,43,39,0.60,-0.21,0.39,108.8,108.2,+0.6,100.5,.332,.019,.547,NA,.507,14.4,32.5,.239,NA,.502,15.0,65.9,.223,NA,Memorial Coliseum,"519,306","12,666"
6,12,Atlanta Hawks*,26.5,42,40,43,39,0.54,0.27,0.81,105.1,104.6,+0.5,95.1,.352,.019,.529,NA,.476,14.6,32.2,.271,NA,.473,15.6,67.6,.282,NA,Omni Coliseum,"314,593","7,673"
6,13,Denver Nuggets*,27.0,46,36,42,40,0.52,-0.40,0.13,114.3,113.9,+0.4,109.8,.389,.019,.578,NA,.522,14.1,31.8,.310,NA,.528,13.9,64.3,.213,NA,McNichols Sports Arena,"456,857","11,143"
6,14,Houston Rockets*,28.3,46,36,41,41,-0.04,-0.36,-0.39,108.3,108.3,0.0,97.2,.302,.024,.520,NA,.479,13.7,37.8,.220,NA,.500,14.3,66.1,.209,NA,The Summit,"480,190","11,713"
6,15,Detroit Pistons,24.4,39,43,39,43,-0.91,0.28,-0.63,105.8,106.6,-0.8,104.3,.349,.029,.534,NA,.485,16.0,34.8,.262,NA,.512,16.4,66.9,.224,NA,Pontiac Silverdome,"391,205","9,542"
6,16,Indiana Pacers,27.0,35,47,36,46,-1.87,0.38,-1.49,102.7,104.6,-1.9,98.7,.304,.044,.516,NA,.472,14.6,30.5,.225,NA,.494,15.9,66.3,.221,NA,Market Square Arena,"309,633","7,552"
6,17,Chicago Bulls,26.5,34,48,36,46,-2.02,0.45,-1.57,106.6,108.6,-2.0,99.0,.378,.032,.557,NA,.505,17.3,33.6,.290,NA,.499,13.2,69.0,.207,NA,Chicago Stadium,"372,613","9,088"
6,18,New York Knicks,28.0,33,49,34,48,-2.67,0.52,-2.15,106.0,108.6,-2.6,99.5,.302,.030,.535,NA,.495,15.4,33.1,.223,NA,.508,15.4,66.9,.255,NA,Madison Square Garden (IV),"451,140","11,003"
6,19,Kansas City Kings,24.0,30,52,33,49,-3.10,-0.15,-3.25,104.2,107.2,-3.0,101.8,.296,.018,.533,NA,.497,15.5,29.9,.213,NA,.504,16.5,66.0,.287,NA,Kemper Arena,"305,665","7,455"
6,20,Dallas Mavericks,24.4,28,54,29,53,-4.43,-0.06,-4.48,105.9,110.4,-4.5,98.5,.328,.026,.519,NA,.473,13.7,33.9,.241,NA,.510,14.5,66.8,.266,NA,Reunion Arena,"380,484","9,280"
6,21,Utah Jazz,24.9,25,57,27,55,-5.66,0.03,-5.63,106.2,111.7,-5.5,103.9,.306,.013,.538,NA,.496,14.5,30.6,.230,NA,.513,14.1,65.3,.244,NA,Salt Palace,"311,779","7,353"
6,22,San Diego Clippers,25.4,17,65,23,59,-7.39,0.34,-7.05,106.6,113.8,-7.2,101.4,.330,.048,.547,NA,.507,16.2,33.2,.238,NA,.529,13.9,68.0,.280,NA,San Diego Sports Arena,"225,036","5,489"
6,23,Cleveland Cavaliers,26.1,15,67,20,62,-8.51,0.74,-7.77,103.3,111.8,-8.5,99.3,.297,.019,.510,NA,.466,13.7,32.0,.222,NA,.515,14.7,65.9,.271,NA,Coliseum at Richfield,"232,421","5,742"
6,,League Average,26.1,,,41,41,0.00,0.00,0.00,106.9,106.9,,100.9,.324,.026,.539,NA,.495,15.0,33.0,.241,NA,.495,15.0,67.0,.241,NA,,"429,808","10,141"
7,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
7,1,Philadelphia 76ers*,26.7,65,17,60,22,7.67,-0.14,7.53,108.3,100.9,+7.4,102.7,.367,.015,.549,NA,.501,16.3,37.1,.273,NA,.464,15.8,66.2,.217,NA,The Spectrum,"612,203","15,351"
7,2,Los Angeles Lakers*,26.9,58,24,55,27,5.55,-0.49,5.06,110.5,105.2,+5.3,103.8,.270,.013,.561,NA,.528,15.9,36.3,.199,NA,.494,15.5,65.3,.191,NA,The Forum,"598,739","14,603"
7,3,Boston Celtics*,27.3,56,26,55,27,5.35,-0.01,5.34,106.9,101.8,+5.1,104.0,.311,.025,.536,NA,.494,15.2,34.7,.229,NA,.473,16.0,68.1,.236,NA,Boston Garden,"621,829","15,320"
7,4,Phoenix Suns*,26.6,53,29,54,28,5.06,-0.45,4.61,105.1,100.1,+5.0,101.6,.306,.022,.540,NA,.499,16.0,32.0,.227,NA,.458,15.9,67.5,.235,NA,Arizona Veterans Memorial Coliseum,"465,603","11,356"
7,5,Milwaukee Bucks*,28.1,51,31,53,29,4.40,-0.08,4.32,105.8,101.4,+4.4,100.0,.322,.024,.537,NA,.491,15.1,31.8,.243,NA,.459,15.5,65.5,.228,NA,MECCA Arena,"425,572","10,380"
7,6,San Antonio Spurs*,27.2,53,29,50,32,3.66,-0.56,3.10,110.1,106.6,+3.5,103.3,.336,.042,.556,NA,.510,15.1,35.3,.257,NA,.489,14.4,69.1,.228,NA,HemisFair Arena,"379,876","9,265"
7,7,Seattle SuperSonics*,27.4,48,34,49,33,3.21,-0.33,2.88,105.9,102.8,+3.1,103.2,.338,.019,.539,NA,.496,15.5,32.5,.247,NA,.464,14.3,66.2,.210,NA,,"539,622",
7,8,New Jersey Nets*,25.2,49,33,49,33,2.77,0.01,2.77,101.6,98.9,+2.7,104.0,.322,.021,.532,NA,.494,18.7,36.8,.227,NA,.481,18.9,68.8,.251,NA,Brendan Byrne Arena,"530,801","12,946"
7,9,New York Knicks*,26.5,44,38,48,34,2.45,0.13,2.58,102.4,99.9,+2.5,97.0,.336,.019,.526,NA,.484,16.2,31.6,.239,NA,.478,18.1,67.8,.257,NA,Madison Square Garden (IV),"438,823","10,703"
7,10,Portland Trail Blazers*,25.5,46,36,47,35,2.13,-0.25,1.88,106.0,103.9,+2.1,101.0,.353,.021,.535,NA,.488,15.4,33.3,.260,NA,.490,16.0,67.9,.218,NA,Memorial Coliseum,"483,974","11,786"
7,11,Kansas City Kings,24.5,45,37,45,37,1.45,-0.41,1.04,106.2,104.9,+1.3,106.6,.338,.029,.542,NA,.500,16.4,34.3,.246,NA,.490,16.8,65.8,.291,NA,Kemper Arena,"309,597","7,772"
7,12,Denver Nuggets*,27.2,45,37,42,40,0.62,-0.36,0.27,109.7,109.1,+0.6,112.1,.337,.016,.550,NA,.495,14.0,31.0,.272,NA,.509,15.1,64.8,.220,NA,McNichols Sports Arena,"491,253","11,982"
7,13,Washington Bullets,25.8,42,40,41,41,-0.13,0.33,0.20,99.1,99.3,-0.2,99.4,.292,.034,.511,NA,.473,16.6,30.4,.206,NA,.471,16.2,68.6,.214,NA,Capital Centre,"368,281","8,982"
7,14,Detroit Pistons,24.6,37,45,40,42,-0.40,0.24,-0.17,105.4,105.8,-0.4,105.8,.340,.036,.529,NA,.481,15.1,33.6,.253,NA,.496,15.4,66.2,.214,NA,Pontiac Silverdome,"482,571","11,770"
7,15,Dallas Mavericks,24.2,38,44,40,42,-0.41,-0.29,-0.70,109.4,109.8,-0.4,102.8,.326,.025,.535,NA,.489,13.5,34.8,.245,NA,.506,14.0,66.2,.228,NA,Reunion Arena,"487,155","11,882"
7,16,Atlanta Hawks*,26.6,43,39,38,44,-0.95,0.23,-0.72,102.2,103.2,-1.0,98.9,.295,.026,.516,NA,.472,15.0,30.7,.222,NA,.473,15.2,65.1,.223,NA,Omni Coliseum,"292,126","7,125"
7,17,Golden State Warriors,24.7,30,52,32,50,-3.62,0.14,-3.48,103.9,107.4,-3.5,104.0,.293,.020,.526,NA,.485,15.9,33.9,.216,NA,.513,16.9,64.6,.241,NA,Oakland-Alameda County Coliseum Arena,"341,365","8,326"
7,18,Utah Jazz,25.8,30,52,30,52,-4.20,-0.03,-4.22,101.2,105.1,-3.9,107.3,.332,.025,.531,NA,.483,16.7,29.0,.251,NA,.481,15.2,63.9,.208,NA,Salt Palace,"355,219","8,664"
7,19,Chicago Bulls,24.5,28,54,29,53,-4.89,0.48,-4.41,103.4,108.0,-4.6,106.1,.365,.028,.532,NA,.483,16.9,34.0,.269,NA,.498,14.3,67.9,.237,NA,Chicago Stadium,"296,411","7,230"
7,20,San Diego Clippers,24.8,25,57,29,53,-4.83,0.22,-4.61,104.7,109.3,-4.6,103.0,.288,.034,.518,NA,.479,15.7,37.1,.208,NA,.531,17.6,65.8,.284,NA,San Diego Sports Arena,"195,883","4,778"
7,21,Indiana Pacers,24.9,20,62,27,55,-5.85,0.49,-5.36,103.8,109.4,-5.6,103.9,.247,.031,.520,NA,.483,15.2,33.6,.187,NA,.520,16.4,65.5,.249,NA,Market Square Arena,"188,642","4,601"
7,22,Cleveland Cavaliers,26.4,23,59,22,60,-7.44,0.66,-6.78,99.2,106.8,-7.6,97.6,.283,.017,.506,NA,.467,16.4,33.0,.204,NA,.492,13.8,71.3,.258,NA,Coliseum at Richfield,"160,537","3,916"
7,23,Houston Rockets,29.0,14,68,14,68,-11.60,0.48,-11.12,97.0,108.3,-11.3,102.2,.260,.036,.491,NA,.453,15.9,30.8,.188,NA,.505,15.4,65.4,.246,NA,The Summit,"291,315","7,105"
7,,League Average,26.2,,,41,41,0.00,0.00,0.00,104.7,104.7,,103.1,.315,.025,.531,NA,.488,15.8,33.4,.233,NA,.488,15.8,66.6,.233,NA,,"406,843","9,799"
8,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
8,1,Boston Celtics*,28.0,62,20,57,25,6.56,-0.14,6.42,110.9,104.4,+6.5,99.7,.333,.032,.554,NA,.504,14.6,34.2,.264,NA,.475,13.8,69.7,.225,NA,Boston Garden,"606,857","14,890"
8,2,Milwaukee Bucks*,28.4,50,32,52,30,4.16,-0.12,4.04,107.8,103.6,+4.2,96.9,.338,.033,.541,NA,.497,15.0,33.7,.250,NA,.459,14.7,65.6,.266,NA,MECCA Arena,"393,301","9,593"
8,3,New York Knicks*,27.2,47,35,51,31,3.84,-0.05,3.79,107.0,103.1,+3.9,99.0,.367,.024,.552,NA,.499,16.7,33.4,.284,NA,.491,17.8,68.1,.281,NA,Madison Square Garden (IV),"487,649","12,100"
8,4,Los Angeles Lakers*,27.5,54,28,50,32,3.76,-0.44,3.32,110.9,107.3,+3.6,103.7,.313,.031,.574,NA,.536,16.1,33.7,.236,NA,.487,14.3,66.6,.232,NA,The Forum,"622,401","15,181"
8,5,Portland Trail Blazers*,25.8,48,34,50,32,3.55,-0.42,3.13,111.2,107.7,+3.5,101.1,.367,.018,.556,NA,.507,15.1,36.4,.277,NA,.518,17.0,67.4,.259,NA,Memorial Coliseum,"518,306","12,642"
8,6,Detroit Pistons*,25.4,49,33,50,32,3.59,-0.06,3.52,111.5,108.1,+3.4,103.8,.322,.018,.532,NA,.482,12.7,36.7,.250,NA,.500,14.8,67.7,.263,NA,Pontiac Silverdome,"652,865","15,924"
8,7,Philadelphia 76ers*,27.7,52,30,47,35,2.20,0.20,2.39,106.8,104.6,+2.2,99.6,.396,.016,.551,NA,.497,16.9,34.6,.299,NA,.484,16.0,65.9,.246,NA,The Spectrum,"588,139","14,345"
8,8,New Jersey Nets*,25.5,45,37,44,38,1.10,0.17,1.27,106.1,105.0,+1.1,103.0,.343,.032,.540,NA,.501,16.1,34.6,.240,NA,.494,17.0,67.8,.292,NA,Brendan Byrne Arena,"499,496","12,182"
8,9,Utah Jazz*,26.9,45,37,44,38,1.13,-0.32,0.81,109.0,108.0,+1.0,104.9,.374,.044,.559,NA,.505,15.2,30.8,.292,NA,.479,13.9,63.4,.229,NA,Salt Palace,"400,065","10,347"
8,10,Phoenix Suns*,27.2,41,41,43,39,0.89,-0.24,0.65,108.9,108.0,+0.9,101.4,.305,.040,.556,NA,.514,15.1,31.4,.232,NA,.501,15.3,68.3,.277,NA,Arizona Veterans Memorial Coliseum,"445,788","10,873"
8,11,Dallas Mavericks*,24.7,43,39,42,40,0.43,-0.27,0.15,110.0,109.6,+0.4,99.0,.325,.025,.547,NA,.503,13.6,31.7,.245,NA,.503,14.4,65.7,.232,NA,Reunion Arena,"538,162","13,126"
8,12,Seattle SuperSonics*,27.1,42,40,41,41,-0.17,-0.17,-0.34,107.9,108.1,-0.2,99.7,.347,.020,.543,NA,.490,14.3,30.7,.271,NA,.492,13.8,66.6,.226,NA,,"425,307",
8,13,San Antonio Spurs,27.4,37,45,40,42,-0.27,-0.23,-0.50,111.2,111.4,-0.2,106.5,.337,.034,.556,NA,.511,14.0,33.4,.255,NA,.508,13.7,66.2,.233,NA,HemisFair Arena,"375,900","9,168"
8,14,Denver Nuggets*,27.0,38,44,38,44,-1.10,-0.17,-1.27,111.3,112.3,-1.0,110.5,.337,.032,.553,NA,.498,12.8,29.3,.276,NA,.522,14.6,66.6,.277,NA,McNichols Sports Arena,"462,407","11,278"
8,15,Atlanta Hawks*,26.6,40,42,37,45,-1.29,0.22,-1.08,105.5,106.9,-1.4,95.3,.355,.016,.529,NA,.476,14.4,31.6,.270,NA,.482,15.1,65.2,.268,NA,Omni Coliseum,"286,049","6,977"
8,16,Kansas City Kings*,26.2,38,44,37,45,-1.48,-0.15,-1.62,106.5,108.0,-1.5,102.9,.345,.026,.542,NA,.490,15.3,32.4,.268,NA,.505,16.1,66.9,.266,NA,Kemper Arena,"370,270","9,031"
8,17,Houston Rockets,26.8,29,53,33,49,-3.09,-0.04,-3.12,105.3,108.2,-2.9,104.7,.284,.020,.535,NA,.497,15.6,32.8,.210,NA,.486,14.1,67.5,.285,NA,The Summit,"425,755","10,384"
8,18,Washington Bullets*,26.2,35,47,33,49,-2.89,0.53,-2.36,104.2,107.2,-3.0,97.4,.319,.041,.535,NA,.489,15.5,30.1,.241,NA,.492,13.7,69.7,.239,NA,Capital Centre,"317,447","7,743"
8,19,San Diego Clippers,25.5,30,52,33,49,-3.26,0.04,-3.21,109.2,112.4,-3.2,101.1,.331,.017,.541,NA,.498,15.3,37.7,.244,NA,.513,12.9,68.2,.236,NA,San Diego Sports Arena,"218,534","5,330"
8,20,Golden State Warriors,25.6,37,45,32,50,-3.40,0.05,-3.35,105.5,108.8,-3.3,103.3,.342,.030,.520,NA,.471,14.9,35.6,.254,NA,.519,17.0,64.2,.250,NA,Oakland-Alameda County Coliseum Arena,"316,844","7,728"
8,21,Cleveland Cavaliers,25.4,28,54,30,52,-4.26,0.55,-3.71,104.1,108.5,-4.4,97.4,.301,.023,.512,NA,.468,14.0,33.5,.224,NA,.490,13.2,70.8,.280,NA,Coliseum at Richfield,"208,094","5,075"
8,22,Indiana Pacers,24.4,26,56,28,54,-4.82,0.57,-4.25,101.8,106.5,-4.7,102.1,.297,.029,.531,NA,.487,15.9,28.1,.228,NA,.497,16.2,66.8,.255,NA,Market Square Arena,"410,626","10,015"
8,23,Chicago Bulls,24.4,27,55,28,54,-5.18,0.50,-4.69,102.4,107.5,-5.1,99.8,.360,.017,.526,NA,.475,16.3,32.3,.268,NA,.497,15.6,67.2,.266,NA,Chicago Stadium,"256,430","6,254"
8,,League Average,26.4,,,41,41,0.00,0.00,0.00,107.6,107.6,,101.4,.336,.027,.543,NA,.495,15.0,33.0,.255,NA,.495,15.0,67.0,.255,NA,,"427,247","10,449"
9,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
9,1,Los Angeles Lakers*,27.4,62,20,58,24,7.35,-0.87,6.48,114.1,107.0,+7.1,103.2,.308,.041,.589,NA,.551,15.7,33.8,.235,NA,.485,13.7,67.1,.220,NA,The Forum,"610,361","14,887"
9,2,Milwaukee Bucks*,25.7,59,23,58,24,6.85,-0.16,6.69,110.5,103.6,+6.9,99.7,.341,.041,.545,NA,.497,14.2,35.4,.258,NA,.467,16.1,65.6,.290,NA,MECCA Arena,"422,924","10,315"
9,3,Boston Celtics*,28.5,63,19,57,25,6.65,-0.18,6.47,112.8,106.3,+6.5,101.6,.315,.042,.564,NA,.515,13.8,32.8,.254,NA,.481,12.6,70.4,.198,NA,Boston Garden,"610,547","14,890"
9,4,Philadelphia 76ers*,27.9,58,24,51,31,4.10,0.07,4.17,111.3,107.3,+4.0,100.8,.412,.032,.561,NA,.497,16.0,37.4,.331,NA,.494,15.7,66.6,.259,NA,The Spectrum,"575,415","14,035"
9,5,Portland Trail Blazers*,25.2,42,40,49,33,3.40,-0.60,2.80,110.4,107.2,+3.2,103.5,.362,.027,.554,NA,.506,14.8,34.0,.271,NA,.497,15.9,64.4,.232,NA,Memorial Coliseum,"519,306","12,666"
9,6,Detroit Pistons*,26.9,46,36,47,35,2.49,0.24,2.73,109.6,107.2,+2.4,105.0,.283,.025,.529,NA,.483,13.0,35.4,.223,NA,.501,14.9,69.6,.245,NA,Pontiac Silverdome,"691,550","17,130"
9,7,Denver Nuggets*,28.3,52,30,47,35,2.44,-0.39,2.05,110.7,108.4,+2.3,107.6,.322,.029,.540,NA,.491,13.2,33.6,.253,NA,.516,17.0,66.1,.275,NA,McNichols Sports Arena,"448,546","10,940"
9,8,Dallas Mavericks*,25.0,44,38,47,35,2.17,-0.37,1.80,111.5,109.3,+2.2,98.8,.319,.061,.549,NA,.499,12.5,30.7,.253,NA,.510,14.2,68.8,.221,NA,Reunion Arena,"683,916","16,681"
9,9,Houston Rockets*,25.3,48,34,45,37,1.72,-0.34,1.38,107.9,106.3,+1.6,102.2,.304,.025,.540,NA,.507,16.0,37.4,.213,NA,.487,15.2,67.4,.259,NA,The Summit,"553,014","13,488"
9,10,San Antonio Spurs*,28.1,41,41,43,39,0.91,-0.29,0.63,109.9,109.0,+0.9,103.9,.357,.028,.565,NA,.517,15.6,33.2,.272,NA,.501,15.0,68.5,.269,NA,HemisFair Arena,"351,950","8,584"
9,11,New Jersey Nets*,26.5,42,40,42,40,0.23,0.41,0.64,107.9,107.7,+0.2,101.0,.300,.030,.532,NA,.493,13.8,33.9,.219,NA,.505,15.6,68.2,.263,NA,Brendan Byrne Arena,"502,177","12,248"
9,12,Utah Jazz*,27.0,41,41,41,41,-0.11,-0.22,-0.33,103.3,103.4,-0.1,105.1,.333,.042,.534,NA,.483,15.8,29.0,.257,NA,.469,15.7,65.3,.238,NA,Salt Palace,"371,829","8,910"
9,13,Washington Bullets*,27.1,40,42,40,42,-0.27,0.42,0.15,104.3,104.6,-0.3,100.3,.269,.054,.524,NA,.486,13.4,27.5,.200,NA,.491,15.3,68.2,.226,NA,Capital Centre,"383,098","9,344"
9,14,Chicago Bulls*,25.2,38,44,39,43,-0.84,0.34,-0.50,108.7,109.6,-0.9,99.4,.366,.023,.556,NA,.502,15.4,32.2,.287,NA,.495,13.8,67.5,.257,NA,Chicago Stadium,"487,297","11,885"
9,15,Atlanta Hawks,25.5,34,48,37,45,-1.45,0.31,-1.14,105.9,107.3,-1.4,99.8,.333,.033,.536,NA,.489,15.3,32.5,.250,NA,.485,15.2,63.8,.249,NA,Omni Coliseum,"290,746","8,479"
9,16,Phoenix Suns*,26.4,36,46,35,47,-2.11,-0.23,-2.34,104.7,106.8,-2.1,102.5,.319,.043,.544,NA,.497,16.3,29.8,.246,NA,.498,15.0,68.3,.240,NA,Arizona Veterans Memorial Coliseum,"478,788","11,678"
9,17,Kansas City Kings,26.1,31,51,34,48,-2.67,-0.04,-2.71,109.5,112.1,-2.6,104.4,.357,.033,.559,NA,.508,15.9,34.0,.278,NA,.514,14.2,66.6,.262,NA,Kemper Arena,"262,813","6,410"
9,18,Cleveland Cavaliers*,26.6,36,46,34,48,-2.76,0.48,-2.27,106.0,108.7,-2.7,101.9,.338,.045,.526,NA,.478,14.1,32.9,.254,NA,.483,13.7,66.9,.265,NA,Coliseum at Richfield,"324,004","7,903"
9,19,Los Angeles Clippers,27.3,31,51,30,52,-4.49,-0.07,-4.55,105.8,110.3,-4.5,100.9,.310,.026,.543,NA,.499,16.4,33.8,.235,NA,.495,12.7,66.1,.210,NA,Los Angeles Memorial Sports Arena,"384,519","9,379"
9,20,New York Knicks,25.8,24,58,29,53,-4.63,0.54,-4.09,104.9,109.6,-4.7,99.5,.331,.028,.530,NA,.487,15.2,31.7,.240,NA,.499,16.5,63.3,.339,NA,Madison Square Garden (IV),"457,137","11,150"
9,21,Seattle SuperSonics,26.4,31,51,27,55,-5.44,0.00,-5.44,102.8,108.2,-5.4,99.3,.334,.027,.529,NA,.477,15.9,30.0,.257,NA,.498,14.6,67.3,.238,NA,,"303,344",
9,22,Indiana Pacers,24.1,22,60,26,56,-6.21,0.75,-5.46,102.5,108.4,-5.9,105.1,.344,.021,.527,NA,.478,16.1,31.7,.255,NA,.499,14.3,70.5,.282,NA,Market Square Arena,"438,377","10,662"
9,23,Golden State Warriors,26.1,22,60,24,58,-7.34,0.13,-7.21,106.0,113.0,-7.0,103.2,.335,.053,.522,NA,.470,14.4,34.5,.257,NA,.540,16.1,66.0,.268,NA,Oakland-Alameda County Coliseum Arena,"300,586","7,331"
9,,League Average,26.4,,,41,41,0.00,0.00,0.00,107.9,107.9,,102.1,.330,.035,.543,NA,.496,14.9,32.9,.252,NA,.496,14.9,67.1,.252,NA,,"454,445","11,284"
10,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
10,1,Boston Celtics*,29.3,67,15,63,19,9.41,-0.36,9.06,111.8,102.6,+9.2,101.2,.307,.054,.564,NA,.518,14.1,31.3,.244,NA,.466,13.0,71.7,.216,NA,Boston Garden,"610,571","14,890"
10,2,Milwaukee Bucks*,26.0,57,25,62,20,9.04,-0.35,8.69,111.4,102.7,+8.7,102.1,.369,.052,.552,NA,.501,13.9,33.8,.282,NA,.473,16.6,67.4,.281,NA,MECCA Arena,"443,064","10,806"
10,3,Los Angeles Lakers*,28.1,62,20,59,23,7.74,-0.91,6.84,113.3,105.8,+7.5,102.7,.317,.056,.575,NA,.532,14.9,33.1,.247,NA,.484,13.5,69.8,.239,NA,The Forum,"691,071","16,855"
10,4,Houston Rockets*,26.0,51,31,48,34,2.61,-0.51,2.10,110.1,107.6,+2.5,103.5,.317,.040,.536,NA,.496,13.6,35.5,.232,NA,.497,14.8,67.2,.243,NA,The Summit,"604,644","14,747"
10,5,Atlanta Hawks*,25.3,50,32,47,35,2.37,0.22,2.59,107.9,105.6,+2.3,100.0,.385,.024,.542,NA,.493,15.3,34.9,.282,NA,.481,15.4,66.7,.269,NA,Omni Coliseum,"377,351","9,204"
10,6,Philadelphia 76ers*,28.0,54,28,47,35,2.35,0.11,2.46,108.6,106.3,+2.3,100.5,.398,.032,.546,NA,.490,16.1,37.3,.302,NA,.499,15.6,66.7,.211,NA,The Spectrum,"513,459","12,506"
10,7,Denver Nuggets*,28.1,47,35,44,38,1.30,-0.42,0.89,107.1,105.9,+1.2,106.7,.307,.039,.527,NA,.475,13.0,30.9,.245,NA,.495,16.9,64.1,.266,NA,McNichols Sports Arena,"531,824","12,971"
10,8,Dallas Mavericks*,25.8,44,38,44,38,1.10,-0.40,0.70,112.1,111.0,+1.1,102.2,.364,.061,.562,NA,.510,13.3,30.0,.283,NA,.508,13.0,66.8,.201,NA,Reunion Arena,"693,052","16,904"
