Season,Rk,Team,G,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
6,23,Atlanta Hawks*,82,242.4,39.1,82.6,0.474,0.3,1.6,0.219,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,42.7,22.1,7.4,5.9,16.4,27.7,101
6,NA,League Average,82,241.6,43.3,88.2,0.491,0.6,2.3,0.262,42.7,86,0.497,21.3,28.6,0.746,14.3,29.1,43.5,25.2,8.5,5.4,17.7,26.2,108.6
7,1,Denver Nuggets*,82,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96,0.499,26.6,32.9,0.808,14.8,30.8,45.6,28.5,9.6,4.3,18.2,25.5,123.2
7,2,Los Angeles Lakers*,82,240.6,48.3,91.6,0.528,0.1,1.2,0.104,48.2,90.4,0.533,18.2,24.8,0.736,15.1,29.7,44.7,30.7,10.3,5.8,19.3,23.5,115
7,3,San Antonio Spurs*,82,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23,30.1,0.765,15,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3
7,4,Kansas City Kings,82,241.2,45.4,91.3,0.497,0.6,2.6,0.237,44.7,88.7,0.505,22.4,30.9,0.727,15.3,29.4,44.7,26.3,9.3,5,20.6,29.7,113.8
7,5,Dallas Mavericks,82,240.6,44.8,92.1,0.487,0.5,2.3,0.232,44.3,89.8,0.493,22.6,30,0.752,15.8,29,44.8,27.2,6.7,4.2,16.4,25.2,112.7
7,6,Detroit Pistons,82,242.4,44.2,92.7,0.477,0.9,3.3,0.265,43.3,89.4,0.484,23.4,31.6,0.742,16,30.2,46.2,25.7,8.3,7,19,25.9,112.7
7,7,Boston Celtics*,82,241.8,45.3,92,0.492,0.5,2.3,0.21,44.8,89.8,0.499,21.1,28.6,0.737,15.5,30.9,46.4,27,9.6,6.4,18.8,25.1,112.1
7,8,Philadelphia 76ers*,82,241.8,43.9,88,0.499,0.3,1.3,0.229,43.6,86.6,0.503,24,32.3,0.742,16.3,31.7,47.9,24.6,9.9,7,19.8,24.9,112.1
7,9,Chicago Bulls,82,242.7,43.1,89.9,0.48,0.5,2.5,0.215,42.6,87.4,0.487,24.2,32.8,0.737,15.5,30.8,46.3,25.4,8.1,4.9,21.3,26.7,111
7,10,Seattle SuperSonics*,82,241.5,43.9,88.7,0.494,0.4,1.7,0.21,43.5,87.1,0.5,21.9,30,0.73,14,31.3,45.4,27.8,8.3,5.3,18.7,24,110
7,11,Utah Jazz,82,240.9,43,89.5,0.48,0.5,2.2,0.24,42.5,87.3,0.486,22.5,29.8,0.756,13.3,31.1,44.4,26.5,9.2,7.3,20.5,24.6,109
7,12,Indiana Pacers,82,241.8,45.2,94.2,0.48,0.6,2.9,0.212,44.6,91.3,0.488,17.6,23.3,0.758,15.8,28,43.8,26.2,9.2,5,18.7,25.4,108.7
7,13,Golden State Warriors,82,241.2,44.2,91.6,0.483,0.4,1.8,0.227,43.8,89.7,0.488,19.8,26.8,0.737,15.6,27.9,43.5,24,10.4,5.2,19.6,26.1,108.6
7,14,San Diego Clippers,82,241.8,44.2,93.1,0.475,0.8,3.2,0.244,43.4,89.9,0.483,19.4,26.8,0.724,17,25.7,42.7,25.5,10,5,19.5,27.9,108.6
7,15,Portland Trail Blazers*,82,240.9,42.2,86.9,0.486,0.4,1.8,0.233,41.8,85,0.491,22.6,30.6,0.738,14.4,29,43.4,24.8,9.1,4.7,18.2,23.9,107.4
7,16,Phoenix Suns*,82,240.6,43.4,87.3,0.497,0.5,1.9,0.253,42.9,85.4,0.502,19.8,26.7,0.743,13.3,30.7,44,28,9.1,6,18.8,25.1,107
7,17,Milwaukee Bucks*,82,241.8,42.5,87,0.489,0.5,2.1,0.219,42.1,84.9,0.495,21.1,28,0.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26,106.6
7,18,New Jersey Nets*,82,240.3,42.8,87.1,0.492,0.4,1.8,0.201,42.4,85.3,0.498,19.8,28.1,0.705,15.4,29.6,45,26.1,11.1,7.2,22.8,26.4,105.8
7,19,Atlanta Hawks*,82,241.2,40.9,87.1,0.469,0.5,2.3,0.239,40.3,84.9,0.475,19.3,25.7,0.751,13.9,29.7,43.6,23.7,7,8.1,17.4,24.7,101.6
7,20,New York Knicks*,82,241.5,39.9,82.8,0.482,0.4,1.6,0.252,39.5,81.2,0.486,19.8,27.8,0.71,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100
7,21,Houston Rockets,82,240.6,40.7,90.8,0.448,0.8,3.3,0.247,39.9,87.5,0.456,17.1,23.6,0.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26,99.3
7,22,Washington Bullets,82,241.5,40.3,86.1,0.468,0.9,2.9,0.295,39.5,83.2,0.474,17.7,25.1,0.705,13.4,29.6,43,25,8.9,4.9,19.4,23.9,99.2
7,23,Cleveland Cavaliers,82,240.9,39.7,85.3,0.465,0.4,1.5,0.25,39.3,83.8,0.469,17.4,24.2,0.721,14.3,29.4,43.7,21.2,7.5,3.5,18.8,27.3,97.1
7,NA,League Average,82,241.3,43.5,89.7,0.485,0.5,2.3,0.238,43,87.4,0.492,20.9,28.3,0.74,14.8,29.6,44.5,25.9,8.9,5.6,19.1,25.6,108.5
8,1,Denver Nuggets*,82,241.5,48,97.4,0.493,0.9,3.1,0.302,47,94.2,0.499,26.8,32.8,0.818,13.8,29.8,43.6,30.3,8.7,4.3,16.4,27.8,123.7
8,2,San Antonio Spurs,82,243.7,47.7,94.2,0.506,1,3.2,0.3,46.7,91,0.514,24,31.8,0.755,15,30.8,45.8,28.8,8.4,6,17.6,26.2,120.3
8,3,Detroit Pistons*,82,242.7,46.3,96.5,0.48,0.4,1.7,0.227,45.9,94.7,0.485,24.1,31.1,0.775,17.4,29.7,47.1,27.5,8.5,5.1,16,26.5,117.1
8,4,Los Angeles Lakers*,82,241.2,47,88.4,0.532,0.7,2.8,0.257,46.3,85.7,0.54,20.9,27.7,0.754,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25,115.6
8,5,Utah Jazz*,82,241.2,44,88.3,0.498,1.2,3.9,0.319,42.7,84.5,0.506,25.8,33,0.781,13.4,30.8,44.1,27.2,8.5,7.4,18.4,24.1,115
8,6,Portland Trail Blazers*,82,241.5,44.3,87.7,0.505,0.3,1.6,0.194,44,86.1,0.511,24.2,32.2,0.754,15.3,26.8,42,25.4,9.9,4.8,18.1,26,113.1
8,7,Boston Celtics*,82,243.4,44.1,88.2,0.5,0.7,2.8,0.24,43.4,85.4,0.508,23.3,29.4,0.792,14.1,31,45.1,25.9,8.2,5.2,17.3,23.8,112.1
8,8,Phoenix Suns*,82,241.2,44.8,88,0.509,0.9,3.5,0.254,43.9,84.5,0.52,20.4,26.9,0.759,13,28,41,27,8.5,4.7,17.7,26.2,111
8,9,San Diego Clippers,82,240.6,44.3,89.3,0.496,0.3,1.6,0.188,44,87.8,0.502,21.8,29.6,0.736,15.9,29,45,24.2,6.9,4.7,18.5,24.6,110.7
8,10,Houston Rockets,82,240.9,45.5,91.9,0.495,0.4,1.9,0.195,45.1,90,0.501,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19,28.3,110.6
8,11,Dallas Mavericks*,82,243.4,44.1,88.2,0.5,0.5,2.2,0.228,43.6,86,0.507,21.6,28.7,0.755,13.3,27.6,40.9,26.4,7.1,4.4,15.9,23.2,110.4
8,12,Kansas City Kings*,82,240.9,42.9,88.2,0.486,0.6,2.3,0.275,42.2,85.9,0.492,23.6,30.4,0.777,14,27.7,41.7,27.2,8.7,4.7,18.3,26.8,110
8,13,New Jersey Nets*,82,241.5,44.1,88.5,0.498,0.6,2.8,0.211,43.5,85.7,0.507,21.2,30.3,0.7,14.9,28.2,43.1,26.2,9.9,6.1,19.6,27.4,110
8,14,Golden State Warriors,82,241.8,42.9,91.9,0.467,0.7,2.8,0.243,42.2,89.1,0.474,23.4,31.4,0.743,17,26.5,43.4,22.4,10.1,4.2,18.5,25.7,109.9
8,15,Seattle SuperSonics*,82,241.2,42.2,86.4,0.488,0.3,1.7,0.193,41.9,84.7,0.494,23.4,30,0.78,13,28.4,41.4,27.2,7.8,4.3,16.6,23,108.1
8,16,Philadelphia 76ers*,82,243.4,41.3,83.3,0.495,0.4,1.3,0.271,40.9,82,0.499,24.9,33,0.754,14.4,29,43.5,24.8,9.8,8,19.9,24.9,107.8
8,17,New York Knicks*,82,242.1,41.3,83.4,0.495,0.6,2,0.285,40.7,81.4,0.5,23.7,30.6,0.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,106.9
8,18,Milwaukee Bucks*,82,242.7,41.9,85,0.492,0.7,2.8,0.254,41.1,82.2,0.501,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6,17.3,26.4,105.7
8,19,Indiana Pacers,82,241.2,42,87,0.483,0.6,2.5,0.232,41.5,84.4,0.491,19.8,25.8,0.766,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,104.5
8,20,Chicago Bulls,82,243.7,40.3,85,0.474,0.2,1.4,0.171,40.1,83.6,0.479,22.8,30.6,0.746,13.9,28,42,25.5,8.4,5.5,19.2,26.8,103.7
8,21,Washington Bullets*,82,242.7,40.8,84.2,0.484,0.9,3.4,0.252,39.9,80.8,0.494,20.3,26.8,0.756,12.5,29.1,41.6,26.7,6.8,3.9,17.7,24.3,102.7
8,22,Cleveland Cavaliers,82,242.1,41,88.2,0.465,0.5,2,0.262,40.5,86.2,0.47,19.7,26.6,0.743,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,102.3
8,23,Atlanta Hawks*,82,242.1,39.4,83,0.474,0.3,1.3,0.217,39.1,81.7,0.478,22.4,29.4,0.761,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,101.5
8,NA,League Average,82,242,43.5,88.4,0.492,0.6,2.4,0.25,42.9,86,0.499,22.6,29.7,0.76,14.2,28.8,43,26.2,8.5,5.3,17.9,25.8,110.1
9,1,Denver Nuggets*,82,241.8,47.3,97.3,0.486,0.9,2.9,0.311,46.4,94.4,0.491,24.6,31.3,0.785,16.2,28.1,44.3,27.6,10.9,5.2,16.9,26.2,120
9,2,Los Angeles Lakers*,82,240.9,48.2,88.5,0.545,1.1,3.6,0.305,47.1,84.9,0.555,20.8,27.2,0.763,13,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2
9,3,Detroit Pistons*,82,241.8,46.8,97.5,0.48,0.5,2.4,0.226,46.3,95.1,0.487,21.7,27.6,0.788,17.1,30.9,48,28.1,8.4,4.8,16.4,25.3,116
9,4,Portland Trail Blazers*,82,242.4,45.2,89.9,0.503,0.6,2.5,0.252,44.6,87.5,0.51,24.4,32.5,0.751,14.7,28,42.7,27.1,10,6.3,18.1,23.9,115.5
9,5,Boston Celtics*,82,240.3,45.4,89.3,0.508,1.3,3.8,0.356,44,85.6,0.515,22.7,28.1,0.806,13.6,32.1,45.7,27.9,7.9,5,16.2,21.7,114.8
9,6,San Antonio Spurs*,82,241.2,45.1,87.8,0.513,0.7,2.5,0.272,44.4,85.4,0.52,23.9,31.4,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8
9,7,Kansas City Kings,82,240.9,44.7,88.7,0.504,0.8,2.9,0.265,43.9,85.8,0.512,24.7,31.6,0.779,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8
9,8,Philadelphia 76ers*,82,241.5,42,85.3,0.492,0.7,2.7,0.263,41.3,82.5,0.5,28.2,35.2,0.803,15.9,28.8,44.7,24.4,10,6.5,19.2,24,112.9
9,9,Houston Rockets*,82,241.8,45.7,90.7,0.504,0.5,2.3,0.22,45.2,88.5,0.511,19.3,27.6,0.699,16.2,29.2,45.4,27.3,8.3,7.3,19.6,24.8,111.2
9,10,Dallas Mavericks*,82,242.1,43.4,88.8,0.489,1.9,5.4,0.343,41.6,83.4,0.498,22.5,28.3,0.793,13.4,28.6,42,26.2,7,4.1,14.4,21.9,111.2
9,11,Milwaukee Bucks*,82,241.5,43.5,88.5,0.491,1.1,3.6,0.303,42.4,84.9,0.499,22.8,30.2,0.757,15.3,28.7,44,26.4,8.4,5.9,16.9,27.3,110.9
9,12,Golden State Warriors,82,242.1,42.7,92.1,0.463,1.4,4.8,0.282,41.3,87.3,0.473,23.7,30.9,0.768,16.2,26.1,42.3,21.5,9.8,3.5,17.8,26,110.4
9,13,New Jersey Nets*,82,240.9,44.5,90.8,0.49,0.6,2.7,0.232,43.8,88.1,0.498,19.9,27.3,0.729,15,28.4,43.4,26.4,9.4,5.1,16.5,24.5,109.5
9,14,Utah Jazz*,82,240.9,42.4,89,0.476,1.3,3.7,0.336,41.2,85.3,0.482,22.9,29.7,0.772,13.2,31.1,44.3,26.1,8.7,8.5,19.2,23.9,109
9,15,Chicago Bulls*,82,241.5,42.1,84.3,0.5,0.4,2,0.18,41.8,82.3,0.507,24.2,30.8,0.784,13.1,28.9,42,24.3,7.6,5.7,17.8,25.3,108.7
9,16,Cleveland Cavaliers*,82,241.2,42.3,89.8,0.471,1.2,4.1,0.287,41.1,85.7,0.48,22.8,30.4,0.749,14.7,29.8,44.5,25.6,7.6,5.8,16.9,26.5,108.6
9,17,Indiana Pacers,82,241.2,42.5,89.3,0.476,0.4,1.9,0.194,42.2,87.4,0.482,22.8,30.7,0.744,14.6,32,46.6,23.7,7.6,4.5,19.8,27.3,108.3
9,18,Phoenix Suns*,82,241.5,42.8,87.1,0.491,1.1,3.7,0.283,41.7,83.4,0.5,21.4,27.8,0.771,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108
9,19,Los Angeles Clippers,82,240.6,43,86.8,0.495,0.7,2.3,0.298,42.3,84.5,0.501,20.4,26.9,0.758,14.2,29.7,43.9,23.6,6.5,6.1,19.4,22.4,107.1
9,20,Atlanta Hawks,82,242.1,42,86.8,0.484,0.9,2.9,0.311,41.1,84,0.49,21.7,28.9,0.752,14.2,28.6,42.8,24.5,8.1,6.6,18,25,106.6
9,21,Washington Bullets*,82,242.1,43.1,90,0.479,1.3,4.9,0.274,41.8,85.2,0.49,18,24.3,0.743,12.3,29.2,41.5,25.5,8.6,4.8,15.6,22.8,105.5
9,22,New York Knicks,82,241.8,41.9,86.6,0.484,0.6,2.4,0.258,41.3,84.2,0.49,20.8,28.7,0.726,13.6,25.6,39.2,24.4,9.2,3.3,17.8,29.2,105.2
9,23,Seattle SuperSonics,82,240.3,40,84.3,0.474,0.5,2.3,0.243,39.4,82,0.481,21.7,28.1,0.771,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1
9,NA,League Average,82,241.4,43.8,89.1,0.491,0.9,3.1,0.282,42.9,86,0.499,22.4,29.4,0.764,14.3,29.2,43.5,26.3,8.5,5.3,17.9,24.9,110.8
10,1,Los Angeles Lakers*,82,241.8,46.8,89.5,0.522,1.7,5,0.337,45.1,84.6,0.533,22.1,28.4,0.778,13.4,31.2,44.6,29.7,8.5,5.1,17.9,24.8,117.3
10,2,Dallas Mavericks*,82,241.5,44.3,88.5,0.501,1.7,5.4,0.316,42.6,83,0.513,25,32.2,0.776,12.9,29.9,42.8,25.7,7.4,4.5,15.7,21.1,115.3
10,3,Portland Trail Blazers*,82,242.1,44,88.8,0.496,0.9,3.4,0.269,43.1,85.4,0.505,26.1,34.1,0.765,14.1,28.2,42.3,26.6,10.5,4.3,18.6,26.9,115.1
10,4,Denver Nuggets*,82,240.9,45.2,96,0.471,0.9,3.7,0.233,44.3,92.2,0.48,23.5,29.5,0.798,14.9,28.3,43.2,26.1,10.1,5.1,16.3,26.4,114.8
10,5,Milwaukee Bucks*,82,241.5,43.9,89.1,0.493,1.5,4.7,0.327,42.4,84.5,0.502,25.2,32.9,0.764,14.5,29.5,44,26.3,9.8,5.6,16.7,27,114.5
10,6,Houston Rockets*,82,240.9,45.8,93.5,0.49,1,3.8,0.274,44.8,89.8,0.499,21.7,29.7,0.73,16,29.7,45.7,28.3,9.1,6.7,16.8,24.3,114.4
10,7,Detroit Pistons*,82,241.2,45.8,94.5,0.484,0.7,2.2,0.302,45.1,92.3,0.489,22,28,0.783,15.6,30,45.6,28.3,9,4.1,16.4,25.6,114.2
10,8,Boston Celtics*,82,242.1,45.3,89.2,0.508,1.7,4.8,0.351,43.7,84.4,0.517,21.8,27.4,0.794,12.9,33.6,46.4,29.1,7.8,6.2,16.6,21.4,114.1
10,9,Golden State Warriors,82,241.2,44.5,92.3,0.482,1.1,3.4,0.313,43.5,88.9,0.489,23.3,30.7,0.76,15.5,28.6,44.1,24.6,9.2,4.3,17.1,24.8,113.4
10,10,San Antonio Spurs*,82,241.5,43.9,86.6,0.506,0.6,2.4,0.235,43.3,84.2,0.514,23,30.8,0.746,13,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2
10,11,Philadelphia 76ers*,82,242.7,41.9,86.1,0.487,0.6,2.7,0.228,41.3,83.3,0.495,26,34.3,0.758,16.2,29,45.2,24.6,10.5,6,19.5,21.9,110.4
10,12,Phoenix Suns,82,241.5,42.9,85.3,0.503,0.5,2.2,0.208,42.4,83,0.511,23.8,32.7,0.726,12.6,29.9,42.5,27.7,9.4,4.6,21.5,27.6,110
10,13,Chicago Bulls*,82,242.1,42.4,88.1,0.481,1.1,3.9,0.278,41.3,84.3,0.49,23.4,30.5,0.769,15.6,27.8,43.4,24.5,7.4,4.9,17.5,26.4,109.3
10,14,New Jersey Nets*,82,241.5,43.3,89,0.486,0.5,2.6,0.201,42.7,86.4,0.495,22.1,29.2,0.755,14.4,30.3,44.7,26,9.1,4.2,19.2,26,109.1
10,15,Sacramento Kings*,82,241.2,43.1,88,0.49,0.4,1.6,0.224,42.8,86.4,0.495,22.2,28.5,0.778,13.8,29,42.8,28.1,7.3,4.7,18.7,26,108.8
10,16,Los Angeles Clippers,82,240.9,41.3,87.4,0.473,0.8,2.8,0.279,40.5,84.6,0.479,25.2,32.7,0.77,14.1,27.5,41.7,24,8.5,6.1,18.4,23.5,108.6
10,17,Atlanta Hawks*,82,241.5,42,85.7,0.49,0.4,2,0.199,41.6,83.7,0.497,24.1,33,0.732,15.2,29.3,44.6,24.7,9,5.3,18.1,26.5,108.6
10,18,Utah Jazz*,82,241.2,42.1,86.4,0.488,0.4,2.1,0.207,41.7,84.3,0.494,23.5,32.9,0.716,13,30.2,43.3,26.8,8.7,8.1,18.5,24.9,108.2
10,19,Cleveland Cavaliers,82,241.2,42.4,88.3,0.48,1.6,4.8,0.338,40.8,83.5,0.489,21.3,28.4,0.752,13.2,29.9,43.2,25.2,7.6,5.3,17.2,27.6,107.8
10,20,Seattle SuperSonics,82,243,40.7,86.1,0.472,1,3.7,0.263,39.7,82.4,0.482,22.1,28.4,0.779,14,27.5,41.5,24.1,9.1,3.6,17.5,26.4,104.4
10,21,Indiana Pacers,82,240.9,42,87.2,0.481,0.3,1.7,0.161,41.7,85.5,0.488,19.7,26.6,0.739,13.9,31.9,45.7,26.3,8,4.6,18.5,26,103.9
10,22,Washington Bullets*,82,242.1,40.4,87.2,0.463,1.4,5,0.284,39,82.2,0.474,20.8,27.9,0.745,13,29.7,42.7,21.3,7.6,8.7,16.4,21.9,103
10,23,New York Knicks,82,241.5,39.5,85.8,0.46,1,2.9,0.343,38.5,82.9,0.465,18.7,27.3,0.686,13.2,26.5,39.6,22.9,8.7,3.8,17.5,27,98.7
10,NA,League Average,82,241.6,43.2,88.6,0.487,0.9,3.3,0.282,42.3,85.3,0.495,22.9,30.3,0.756,14.1,29.4,43.6,26,8.8,5.3,17.8,25.2,110.2
11,1,Portland Trail Blazers*,82,241.5,44.5,88.4,0.504,1.2,4.1,0.289,43.3,84.3,0.514,27.7,35.7,0.775,14.4,29.4,43.8,28.8,9.4,4.7,18.9,25.4,117.9
11,2,Los Angeles Lakers*,82,240.6,45.6,88.4,0.516,2,5.5,0.367,43.6,82.9,0.526,24.5,31.1,0.789,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8
11,3,Dallas Mavericks*,82,242.4,43.8,89.9,0.487,2.8,8,0.354,41,82,0.5,26.2,33.1,0.791,14.9,30.4,45.3,24.6,8.4,5.2,14.7,22.8,116.7
11,4,Denver Nuggets*,82,241.2,45.7,97,0.471,1.3,4.8,0.271,44.4,92.2,0.481,24.1,31.3,0.769,15.8,28.9,44.7,28.3,9.2,5.1,14.8,26.6,116.7
11,5,Seattle SuperSonics*,82,242.1,43.8,90.9,0.482,2.3,7,0.335,41.5,83.9,0.494,23.8,31.4,0.758,16.7,29.2,46,26.6,8.6,5.5,18.4,27.1,113.7
11,6,Boston Celtics*,82,241.5,44.5,86,0.517,2.5,6.9,0.366,41.9,79.1,0.53,21.2,26.3,0.808,11.4,31.5,42.9,29.5,6.8,6.4,15.9,20.9,112.6
11,7,Golden State Warriors*,82,242.7,43.3,90.4,0.479,1.4,4.4,0.319,41.9,86,0.487,24,30.8,0.78,14.5,28.7,43.2,25.4,8.7,3.9,16.5,26.1,112
11,8,Detroit Pistons*,82,241.8,43.2,88.3,0.49,0.5,2.1,0.231,42.7,86.2,0.496,24.3,31.7,0.765,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2
11,9,Phoenix Suns,82,242.1,43.6,87.7,0.497,0.7,3.1,0.242,42.9,84.6,0.506,23.2,30.5,0.76,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25,111.1
11,10,Sacramento Kings,82,241.2,43,90.4,0.475,0.9,3.7,0.251,42,86.7,0.485,24.1,30.2,0.796,15.6,29.8,45.4,26.6,6.3,4.8,17.1,24.5,110.9
11,11,Milwaukee Bucks*,82,241.2,42.2,88.8,0.475,2.3,7,0.323,39.9,81.8,0.488,23.8,31.1,0.766,13.6,28.3,42,24.9,10.3,4.8,15.4,26.6,110.4
11,12,Atlanta Hawks*,82,240.6,41.9,87.1,0.481,1.6,5.2,0.318,40.2,81.9,0.491,24.6,32.5,0.759,16.5,30.2,46.7,25.3,8.5,6.2,15.6,26.2,110
11,13,New Jersey Nets,82,242.1,41.1,86.4,0.476,1.8,5.5,0.323,39.4,80.9,0.487,24.4,31.8,0.767,14.3,29.4,43.6,24.3,7.8,4.8,19.7,28.7,108.5
11,14,San Antonio Spurs,82,241.5,43.1,90.9,0.474,1.4,4.9,0.29,41.6,86,0.484,20.7,28,0.742,15.7,28.6,44.3,27.1,9.6,4,17.1,23.5,108.3
11,15,Utah Jazz*,82,240.9,42.5,91.6,0.464,1.7,5.5,0.31,40.8,86.2,0.474,21.2,29.1,0.726,14.6,30,44.5,27.3,10.2,7.7,17.1,24.9,107.9
11,16,Houston Rockets*,82,241.2,42.3,88.6,0.477,1.1,4,0.275,41.2,84.6,0.487,21.3,28.7,0.741,14.5,30.3,44.8,27.2,8,6.8,16.9,24.1,106.9
11,17,Philadelphia 76ers*,82,242.4,40.7,82.8,0.491,1.1,4.1,0.259,39.6,78.7,0.503,24,31.9,0.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5
11,18,Indiana Pacers*,82,243,42.1,89.3,0.472,1.1,3.9,0.297,41,85.5,0.479,20.7,26.5,0.782,13.8,30,43.9,26.5,8.5,3.8,15.6,25.6,106.1
11,19,Washington Bullets*,82,240.3,40.9,90.2,0.454,0.5,2.7,0.197,40.4,87.5,0.461,23.6,30.9,0.765,15.9,28.2,44.1,21.3,9.2,8.4,15.9,21.6,106
11,20,Chicago Bulls*,82,241.8,41.2,87.3,0.473,1,3.6,0.261,40.3,83.6,0.482,21.4,27.5,0.778,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8
11,21,Los Angeles Clippers,82,241.2,40.4,89.4,0.452,1,4.2,0.224,39.4,85.2,0.463,22.8,30.7,0.742,15,26.1,41.1,24,9.2,5.3,18.2,24.4,104.5
11,22,Cleveland Cavaliers,82,240.9,40.8,86.9,0.47,1,4.1,0.24,39.9,82.7,0.482,21.7,31.1,0.697,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4
11,23,New York Knicks,82,241.2,40.6,85.6,0.474,1.5,4.6,0.333,39.1,81.1,0.482,21,28.8,0.73,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8
11,NA,League Average,82,241.6,42.6,88.8,0.48,1.4,4.7,0.301,41.2,84.1,0.49,23.2,30.5,0.763,14.7,29.3,44,26,8.6,5.5,17,24.5,109.9
12,1,Denver Nuggets*,82,241.2,46,97.1,0.474,2.3,6.9,0.342,43.6,90.2,0.484,22.5,27.9,0.804,14.2,29.8,44,28,10.1,4.9,14.5,24.2,116.7
12,2,Portland Trail Blazers*,82,240.6,44.6,91,0.491,1.4,4.6,0.308,43.2,86.3,0.501,25.4,32.9,0.77,15.3,30.4,45.6,28.1,8.9,4.2,16.5,25.5,116.1
12,3,Boston Celtics*,82,241.2,43.9,84.2,0.521,3.3,8.6,0.384,40.6,75.6,0.537,22.5,28,0.803,11.3,29.8,41.1,29.9,7.6,5.1,15.9,22,113.6
12,4,San Antonio Spurs*,82,241.5,45.2,92.2,0.49,1.6,5,0.323,43.6,87.2,0.5,21.6,29.4,0.733,14.4,28.5,42.9,28.6,9,5.7,17.3,24.3,113.6
12,5,Los Angeles Lakers*,82,241.5,43.6,86.3,0.505,1.7,5.8,0.297,41.9,80.5,0.52,23.9,30.2,0.789,13.1,30.4,43.5,28.6,8.2,4.9,16.1,20.9,112.8
12,6,Seattle SuperSonics*,82,242.1,43.2,90.8,0.476,2.7,7.8,0.346,40.5,83,0.488,22.3,29.8,0.748,16,28.2,44.2,26.2,9.5,5.5,16.8,29,111.4
12,7,Dallas Mavericks*,82,240.9,41.6,87.7,0.475,1.9,6.4,0.293,39.7,81.3,0.489,24.1,30.6,0.789,16.4,30.4,46.8,24.2,7.9,5.4,15.3,21.1,109.3
12,8,Detroit Pistons*,82,241.2,42.2,85.6,0.493,0.7,2.5,0.287,41.5,83.1,0.499,24.1,31.9,0.757,14.4,30.3,44.7,24.5,7.2,4.8,16.4,23.9,109.2
12,9,Houston Rockets*,82,240,42.3,89.7,0.471,0.8,3.5,0.237,41.4,86.1,0.481,23.6,30.3,0.78,15.1,30.9,46,23.6,8.7,6.1,16.7,22.7,109
12,10,Utah Jazz*,82,240.3,42.5,86.5,0.491,1.6,4.9,0.319,40.9,81.6,0.502,22,29.3,0.75,13,31.1,44.1,29.4,9.4,7.6,18.1,24.2,108.5
12,11,Phoenix Suns,82,240.6,43.3,89,0.486,1.4,4.4,0.331,41.9,84.7,0.494,20.5,26.8,0.764,13.6,29,42.6,28.4,8.2,4.3,17.2,24.9,108.5
12,12,Sacramento Kings,82,241.2,42.2,89.5,0.471,1.8,5.5,0.32,40.4,84,0.481,21.9,28.3,0.772,15,30,45,25.8,7.1,6,17.8,23.1,108
12,13,Atlanta Hawks*,82,241.2,42,86.6,0.485,1,3.4,0.301,41,83.2,0.492,22.8,29.8,0.767,15,29,44,25.1,7.7,6.5,14.9,25,107.9
12,14,Golden State Warriors,82,241.2,42.2,90.3,0.468,1.1,3.8,0.292,41.1,86.5,0.475,21.4,26.9,0.796,13.9,27.5,41.4,24.5,9,3.5,17,26.3,107
12,15,Milwaukee Bucks*,82,241.2,41,86.3,0.475,1.6,5,0.324,39.4,81.3,0.485,22.3,28.8,0.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1
12,16,Philadelphia 76ers,82,242.7,39.2,82.7,0.474,1.9,5.7,0.323,37.3,77,0.485,25.5,33.3,0.764,14.9,28.1,43,23.1,8.2,5.7,17.5,22.8,105.7
