Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
4,19,Boston Celtics*,26.4,36,46,37,45,-1.45,-0.54,-1.99,102.1,103.7,-1.6,93.2,.327,.249,.532,NA,.486,15.4,25.2,.245,NA,.479,15.7,69.5,.240,NA,FleetCenter,"664,248","16,201"
4,20,New York Knicks*,29.6,39,43,36,46,-1.48,-0.49,-1.97,101.7,103.3,-1.6,89.5,.266,.171,.518,NA,.474,15.1,28.0,.211,NA,.461,13.2,72.8,.259,NA,Madison Square Garden (IV),"785,739","19,164"
4,21,Philadelphia 76ers,27.5,33,49,33,49,-2.49,-0.46,-2.95,99.1,101.9,-2.8,88.0,.321,.158,.505,NA,.456,15.5,28.2,.242,NA,.467,14.7,70.7,.231,NA,Wachovia Center,"788,128","19,223"
4,22,Cleveland Cavaliers,24.9,35,47,33,49,-2.62,-0.44,-3.07,101.4,104.2,-2.8,90.8,.301,.116,.498,NA,.451,13.7,31.1,.226,NA,.469,12.3,73.0,.221,NA,Gund Arena,"749,790","18,288"
4,23,Toronto Raptors,27.6,33,49,31,51,-3.01,-0.40,-3.42,97.0,100.4,-3.4,86.8,.260,.204,.495,NA,.454,14.1,23.8,.195,NA,.449,14.1,70.1,.241,NA,Air Canada Centre,"750,608","18,308"
4,24,Phoenix Suns,24.4,29,53,30,52,-3.74,0.80,-2.94,101.4,105.5,-4.1,92.6,.280,.180,.515,NA,.475,14.3,26.6,.209,NA,.482,14.7,69.9,.240,NA,America West Arena,"670,385","16,351"
4,25,Los Angeles Clippers,24.3,28,54,28,54,-4.59,0.84,-3.74,103.5,108.5,-5.0,91.0,.350,.156,.512,NA,.453,15.0,32.8,.275,NA,.494,12.9,70.0,.231,NA,STAPLES Center,"665,396","16,143"
4,26,Atlanta Hawks,26.2,28,54,28,54,-4.65,-0.36,-5.00,101.0,106.1,-5.1,90.8,.303,.191,.514,NA,.465,15.4,28.6,.235,NA,.476,13.1,70.5,.234,NA,Philips Arena,"565,728","13,798"
4,27,Washington Wizards,24.4,25,57,25,57,-5.63,-0.48,-6.12,98.8,104.8,-6.0,92.2,.337,.194,.500,NA,.454,16.0,30.7,.241,NA,.486,14.9,69.5,.214,NA,MCI Center,"645,363","15,741"
4,28,Chicago Bulls,26.8,23,59,23,59,-6.35,-0.33,-6.69,96.6,103.4,-6.8,92.2,.272,.186,.486,NA,.446,14.9,28.1,.197,NA,.469,14.1,71.4,.253,NA,United Center,"809,177","19,736"
4,29,Orlando Magic,25.8,21,61,22,60,-7.02,-0.23,-7.25,102.7,110.4,-7.7,90.8,.296,.184,.504,NA,.461,12.8,28.1,.218,NA,.502,12.7,68.7,.214,NA,TD Waterhouse Centre,"589,144","14,369"
4,,League Average,27.2,,,41,41,0.00,0.00,0.00,102.9,102.9,,90.1,.303,.187,.516,NA,.471,14.2,28.6,.228,NA,.471,14.2,71.4,.228,NA,,"699,041","17,046"
5,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
5,1,San Antonio Spurs*,28.5,59,23,63,19,7.80,0.03,7.84,107.5,98.8,+8.7,88.9,.329,.216,.534,NA,.492,13.2,29.1,.238,NA,.452,14.7,73.6,.236,NA,SBC Center,"750,970","18,316"
5,2,Phoenix Suns*,25.2,62,20,59,23,7.12,-0.04,7.08,114.5,107.1,+7.4,95.9,.296,.289,.571,NA,.534,12.4,27.5,.222,NA,.478,12.0,68.3,.176,NA,America West Arena,"726,066","17,709"
5,3,Miami Heat*,28.0,59,23,59,23,6.52,-0.76,5.77,110.2,103.1,+7.1,90.8,.387,.198,.559,NA,.524,13.1,27.0,.260,NA,.460,12.4,74.1,.242,NA,AmericanAirlines Arena,"815,143","19,882"
5,4,Dallas Mavericks*,27.7,58,24,57,25,5.74,0.11,5.86,110.3,104.1,+6.2,92.7,.346,.190,.545,NA,.492,12.5,28.6,.273,NA,.472,14.3,70.2,.239,NA,American Airlines Center,"822,533","20,062"
5,5,Houston Rockets*,29.7,51,31,53,29,4.04,0.23,4.27,106.2,101.7,+4.5,88.8,.309,.237,.534,NA,.486,13.5,26.3,.242,NA,.459,12.9,74.5,.245,NA,Toyota Center,"663,444","16,182"
5,6,Detroit Pistons*,27.9,54,28,53,29,3.87,-0.55,3.31,105.6,101.2,+4.4,87.2,.335,.164,.519,NA,.472,13.3,31.2,.247,NA,.461,13.5,73.0,.207,NA,The Palace of Auburn Hills,"905,116","22,076"
5,7,Seattle SuperSonics*,26.0,52,30,48,34,2.29,0.30,2.59,112.2,109.6,+2.6,87.9,.328,.281,.546,NA,.495,13.0,32.4,.259,NA,.496,12.9,71.3,.249,NA,KeyArena at Seattle Center,"675,490","16,475"
5,8,Memphis Grizzlies*,26.3,45,37,48,34,2.29,0.34,2.64,105.5,102.9,+2.6,88.5,.323,.237,.535,NA,.489,14.3,27.1,.243,NA,.466,15.4,69.9,.270,NA,FedEx Forum,"691,362","16,862"
5,9,Sacramento Kings*,27.7,50,32,47,35,2.16,0.40,2.56,110.5,108.2,+2.3,93.0,.287,.200,.541,NA,.496,12.0,28.8,.226,NA,.493,13.3,69.0,.214,NA,ARCO Arena (II),"709,997","17,317"
5,10,Denver Nuggets*,26.7,49,33,47,35,2.02,0.20,2.23,106.0,103.9,+2.1,93.5,.350,.142,.535,NA,.483,13.8,28.4,.267,NA,.482,15.1,71.7,.247,NA,Pepsi Center,"723,949","17,657"
5,11,Minnesota Timberwolves,29.0,44,38,45,37,1.45,0.28,1.73,108.2,106.6,+1.6,89.1,.275,.173,.534,NA,.489,12.7,28.6,.219,NA,.472,11.2,71.4,.208,NA,Target Center,"704,438","17,181"
5,12,Chicago Bulls*,25.0,47,35,44,38,1.06,-0.41,0.65,101.4,100.3,+1.1,92.4,.311,.217,.517,NA,.471,15.5,28.4,.233,NA,.454,14.4,72.6,.262,NA,United Center,"828,384","20,204"
5,13,Boston Celtics*,27.1,45,37,43,39,0.87,-0.52,0.35,107.5,106.6,+0.9,93.3,.357,.192,.551,NA,.501,14.7,27.2,.273,NA,.481,14.2,70.1,.274,NA,FleetCenter,"656,081","16,002"
5,14,Cleveland Cavaliers,26.5,42,40,43,39,0.79,-0.52,0.27,106.6,105.7,+0.9,89.7,.325,.135,.518,NA,.470,13.0,32.5,.244,NA,.485,14.1,71.5,.248,NA,Gund Arena,"784,249","19,128"
5,15,Indiana Pacers*,28.3,44,38,43,39,0.76,-0.27,0.49,105.5,104.6,+0.9,87.2,.358,.255,.534,NA,.476,14.1,26.4,.283,NA,.472,13.6,71.3,.261,NA,Conseco Fieldhouse,"696,764","16,994"
5,16,Washington Wizards*,25.3,45,37,40,42,-0.33,-0.38,-0.71,107.2,107.5,-0.3,93.3,.364,.220,.523,NA,.474,12.9,31.1,.264,NA,.498,14.6,70.0,.230,NA,MCI Center,"705,069","17,197"
5,17,Philadelphia 76ers*,26.4,43,39,39,43,-0.74,-0.33,-1.07,103.5,104.3,-0.8,94.9,.326,.216,.528,NA,.475,14.2,25.4,.257,NA,.485,15.4,72.7,.267,NA,Wachovia Center,"732,686","17,870"
5,18,Los Angeles Clippers,25.5,37,45,39,43,-0.77,0.30,-0.47,105.5,106.4,-0.9,89.1,.357,.105,.533,NA,.477,14.9,30.3,.278,NA,.480,13.0,71.3,.235,NA,STAPLES Center,"696,181","16,980"
5,19,New Jersey Nets*,27.8,42,40,36,46,-1.50,-0.32,-1.82,101.4,103.1,-1.7,89.1,.318,.187,.512,NA,.463,13.7,25.5,.242,NA,.479,15.2,73.2,.278,NA,Continental Airlines Arena,"618,681","15,090"
5,20,Toronto Raptors,27.0,33,49,36,46,-1.62,-0.19,-1.81,106.9,108.7,-1.8,92.7,.316,.253,.539,NA,.492,12.5,23.7,.244,NA,.499,13.4,71.1,.240,NA,Air Canada Centre,"703,388","17,156"
5,21,Golden State Warriors,26.7,34,48,35,47,-2.16,0.42,-1.74,104.7,106.9,-2.2,93.3,.278,.252,.512,NA,.475,12.3,27.8,.201,NA,.491,13.9,69.7,.227,NA,Oakland Arena,"670,368","16,350"
5,22,Orlando Magic,26.5,36,46,35,47,-2.24,-0.27,-2.52,104.9,107.3,-2.4,94.7,.350,.137,.529,NA,.478,14.6,29.9,.265,NA,.484,13.2,71.3,.255,NA,TD Waterhouse Centre,"597,942","14,584"
5,23,New York Knicks,27.3,33,49,34,48,-2.44,-0.28,-2.72,106.2,108.9,-2.7,90.7,.312,.188,.531,NA,.485,13.8,28.3,.239,NA,.501,13.8,71.2,.265,NA,Madison Square Garden (IV),"800,144","19,516"
5,24,Milwaukee Bucks,26.9,30,52,32,50,-2.99,-0.10,-3.09,106.6,109.8,-3.2,90.8,.339,.141,.527,NA,.475,13.0,29.0,.261,NA,.499,12.4,72.0,.233,NA,Bradley Center,"637,009","15,537"
5,25,Los Angeles Lakers,26.0,34,48,33,49,-2.96,0.64,-2.32,108.1,111.4,-3.3,90.8,.322,.273,.535,NA,.485,13.4,29.5,.251,NA,.493,11.0,71.1,.218,NA,STAPLES Center,"770,494","18,793"
5,26,Portland Trail Blazers,27.0,27,55,29,53,-4.00,0.55,-3.45,103.2,107.7,-4.5,89.8,.303,.181,.524,NA,.484,15.2,29.6,.219,NA,.479,12.6,67.7,.204,NA,Rose Garden Arena,"680,374","16,594"
5,27,Utah Jazz,25.7,26,56,29,53,-4.27,0.53,-3.74,104.7,109.5,-4.8,88.4,.361,.121,.522,NA,.469,15.0,31.9,.273,NA,.499,14.2,72.3,.340,NA,Delta Center,"769,014","18,756"
5,28,Charlotte Bobcats,24.9,18,64,24,58,-5.99,-0.16,-6.15,101.1,107.5,-6.4,92.3,.306,.128,.497,NA,.455,13.3,29.5,.217,NA,.497,14.7,70.9,.269,NA,Charlotte Coliseum,"591,701","14,432"
5,29,New Orleans Hornets,27.5,18,64,21,61,-7.07,0.78,-6.30,99.7,107.7,-8.0,87.6,.279,.201,.493,NA,.446,14.2,29.1,.214,NA,.491,13.9,70.7,.261,NA,New Orleans Arena,"583,070","14,221"
5,30,Atlanta Hawks,26.0,13,69,16,66,-9.71,0.09,-9.62,100.6,111.1,-10.5,91.4,.299,.146,.504,NA,.464,14.9,30.7,.212,NA,.513,14.0,72.1,.289,NA,Philips Arena,"586,390","14,302"
5,,League Average,27.1,,,41,41,0.00,0.00,0.00,106.1,106.1,,90.9,.324,.196,.529,NA,.482,13.6,28.7,.245,NA,.482,13.6,71.3,.245,NA,,"709,883","17,314"
6,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
6,1,San Antonio Spurs*,29.8,63,19,61,21,6.82,-0.13,6.69,107.3,99.6,+7.7,88.5,.298,.215,.546,NA,.513,13.6,26.0,.209,NA,.457,13.5,74.2,.220,NA,SBC Center,"770,677","18,797"
6,2,Detroit Pistons*,28.5,64,18,60,22,6.67,-0.44,6.24,110.8,103.1,+7.7,86.8,.297,.221,.535,NA,.497,11.2,28.9,.216,NA,.477,13.7,71.2,.191,NA,The Palace of Auburn Hills,"905,116","22,076"
6,3,Dallas Mavericks*,27.5,60,22,58,24,6.07,-0.11,5.96,111.8,105.0,+6.8,87.8,.364,.175,.550,NA,.495,13.1,31.8,.285,NA,.475,13.7,72.2,.257,NA,American Airlines Center,"824,693","20,114"
6,4,Phoenix Suns*,27.5,54,28,55,27,5.55,-0.07,5.48,111.5,105.8,+5.7,95.8,.206,.293,.568,NA,.537,12.2,22.1,.166,NA,.490,13.2,72.1,.200,NA,America West Arena,"730,179","17,809"
6,5,Memphis Grizzlies*,28.1,49,33,52,30,3.70,0.05,3.74,105.9,101.6,+4.3,86.3,.339,.258,.537,NA,.496,13.9,25.8,.241,NA,.469,14.7,72.0,.237,NA,FedEx Forum,"647,533","15,793"
6,6,Miami Heat*,29.2,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,+4.2,91.6,.363,.227,.556,NA,.517,13.9,26.7,.254,NA,.477,12.4,76.4,.251,NA,AmericanAirlines Arena,"818,149","19,955"
6,7,Los Angeles Lakers*,25.1,45,37,48,34,2.50,0.03,2.53,108.4,105.7,+2.7,90.9,.329,.240,.539,NA,.495,13.1,28.8,.245,NA,.486,13.4,73.6,.242,NA,STAPLES Center,"774,189","18,883"
6,8,Cleveland Cavaliers*,27.1,50,32,48,34,2.23,-0.06,2.17,107.8,105.4,+2.4,89.8,.362,.228,.538,NA,.492,13.3,28.4,.263,NA,.490,12.8,75.7,.226,NA,Gund Arena,"792,391","19,327"
6,9,Indiana Pacers*,27.3,41,41,47,35,1.89,-0.27,1.62,104.5,102.4,+2.1,89.7,.344,.245,.533,NA,.487,14.8,27.1,.254,NA,.464,13.0,72.6,.232,NA,Conseco Fieldhouse,"663,368","16,180"
6,10,Washington Wizards*,26.5,42,40,46,36,1.85,-0.29,1.57,109.3,107.3,+2.0,92.3,.375,.209,.538,NA,.484,12.8,29.5,.284,NA,.504,15.1,70.9,.256,NA,MCI Center,"705,062","17,197"
6,11,Sacramento Kings*,27.2,44,38,45,37,1.54,0.07,1.61,106.7,105.0,+1.7,91.9,.334,.217,.544,NA,.492,13.9,25.4,.262,NA,.488,13.7,72.2,.210,NA,ARCO Arena (II),"709,997","17,317"
6,12,Los Angeles Clippers*,26.8,47,35,46,36,1.57,0.18,1.75,105.3,103.6,+1.7,91.7,.332,.131,.540,NA,.487,13.8,25.4,.263,NA,.471,12.2,75.9,.240,NA,STAPLES Center,"712,409","17,376"
6,13,New Jersey Nets*,28.6,49,33,45,37,1.37,-0.26,1.11,103.9,102.4,+1.5,89.8,.346,.229,.528,NA,.478,13.3,24.0,.262,NA,.476,14.0,76.3,.266,NA,Continental Airlines Arena,"691,543","16,867"
6,14,Chicago Bulls*,24.1,41,41,43,39,0.63,-0.12,0.51,104.0,103.4,+0.6,92.9,.292,.219,.527,NA,.487,13.9,26.3,.216,NA,.464,13.9,74.7,.295,NA,United Center,"868,720","21,188"
6,15,Denver Nuggets*,27.4,44,38,42,40,0.23,0.13,0.36,105.5,105.2,+0.3,93.9,.347,.161,.535,NA,.488,13.7,26.8,.258,NA,.493,14.7,72.0,.227,NA,Pepsi Center,"702,555","17,135"
6,16,Milwaukee Bucks*,25.5,40,42,38,44,-1.04,-0.04,-1.07,106.3,107.4,-1.1,91.2,.322,.203,.535,NA,.492,13.8,27.3,.238,NA,.504,13.8,74.6,.262,NA,Bradley Center,"681,337","16,618"
6,17,Orlando Magic,25.5,36,46,38,44,-1.07,-0.18,-1.26,106.3,107.5,-1.2,88.3,.369,.129,.543,NA,.496,14.7,28.5,.270,NA,.490,13.0,72.5,.264,NA,TD Waterhouse Centre,"638,005","15,561"
6,18,Golden State Warriors,25.6,34,48,37,45,-1.35,0.25,-1.11,104.8,106.2,-1.4,93.3,.323,.270,.521,NA,.479,13.0,26.9,.232,NA,.492,14.1,71.6,.243,NA,Oakland Arena,"749,185","18,273"
6,19,Houston Rockets,28.8,34,48,36,46,-1.59,0.28,-1.30,101.6,103.3,-1.7,88.0,.317,.226,.519,NA,.471,14.3,25.5,.240,NA,.472,13.1,74.6,.247,NA,Toyota Center,"636,110","15,515"
6,20,Boston Celtics,25.3,33,49,37,45,-1.54,-0.05,-1.59,105.2,106.9,-1.7,92.2,.349,.204,.551,NA,.504,15.7,25.5,.263,NA,.490,13.8,72.8,.282,NA,TD Banknorth Garden,"692,873","16,899"
6,21,Minnesota Timberwolves,26.7,33,49,35,47,-1.88,0.13,-1.75,102.4,104.5,-2.1,88.8,.299,.149,.524,NA,.480,14.2,25.2,.226,NA,.475,13.4,71.3,.236,NA,Target Center,"662,167","16,150"
6,22,Philadelphia 76ers,26.5,38,44,35,47,-1.95,-0.15,-2.10,106.0,108.1,-2.1,92.7,.356,.158,.538,NA,.487,13.3,25.6,.270,NA,.500,14.3,71.3,.240,NA,Wachovia Center,"677,278","16,519"
6,23,Utah Jazz,25.6,41,41,33,49,-2.63,0.14,-2.49,104.1,107.0,-2.9,87.8,.397,.149,.519,NA,.467,15.0,32.4,.286,NA,.490,14.0,73.2,.303,NA,Delta Center,"751,621","18,332"
6,24,New Orleans/Oklahoma City Hornets,26.3,38,44,33,49,-2.82,0.31,-2.51,103.7,106.8,-3.1,89.0,.339,.138,.515,NA,.464,12.9,26.9,.257,NA,.502,14.3,73.4,.243,NA,Ford Center,"744,920","18,717"
6,25,Toronto Raptors,25.9,27,55,33,49,-2.99,-0.04,-3.03,109.5,112.7,-3.2,91.1,.315,.244,.548,NA,.500,12.4,25.4,.249,NA,.530,13.5,73.3,.263,NA,Air Canada Centre,"699,332","17,057"
6,26,Seattle SuperSonics,25.6,35,47,33,49,-3.02,0.15,-2.88,111.1,114.4,-3.3,91.6,.314,.243,.551,NA,.504,13.7,30.4,.246,NA,.527,13.6,69.0,.260,NA,KeyArena at Seattle Center,"664,157","16,199"
6,27,Charlotte Bobcats,25.2,26,56,30,52,-4.00,0.10,-3.90,102.5,106.7,-4.2,93.4,.319,.184,.509,NA,.464,13.0,27.1,.233,NA,.514,16.5,70.7,.263,NA,Charlotte Bobcats Arena,"671,011","16,366"
6,28,Atlanta Hawks,22.7,26,56,28,54,-4.76,0.07,-4.69,106.4,111.6,-5.2,90.4,.340,.178,.534,NA,.486,14.7,31.4,.255,NA,.513,14.1,69.5,.275,NA,Philips Arena,"617,817","15,069"
6,29,New York Knicks,25.6,23,59,24,58,-6.40,0.11,-6.30,104.0,111.0,-7.0,90.8,.417,.142,.534,NA,.481,16.5,31.2,.303,NA,.511,13.4,72.8,.294,NA,Madison Square Garden (IV),"776,176","18,931"
6,30,Portland Trail Blazers,24.6,21,61,16,66,-9.45,0.54,-8.91,101.1,111.9,-10.8,87.6,.310,.166,.511,NA,.474,14.5,26.6,.214,NA,.507,12.6,68.2,.231,NA,Rose Garden Arena,"617,019","15,049"
6,,League Average,26.6,,,41,41,0.00,0.00,0.00,106.2,106.2,,90.5,.333,.202,.536,NA,.490,13.7,27.3,.248,NA,.490,13.7,72.7,.248,NA,,"719,853","17,571"
7,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
7,1,San Antonio Spurs*,30.4,58,24,64,18,8.43,-0.08,8.35,109.2,99.9,+9.3,89.8,.313,.247,.561,NA,.521,13.6,24.2,.235,NA,.471,14.0,75.7,.201,NA,AT&T Center,"764,823","18,654"
7,2,Dallas Mavericks*,28.1,67,15,61,21,7.22,0.06,7.28,111.3,103.2,+8.1,89.5,.317,.218,.559,NA,.509,13.4,28.7,.256,NA,.477,14.2,75.0,.265,NA,American Airlines Center,"834,411","20,351"
7,3,Phoenix Suns*,27.6,61,21,59,23,7.30,-0.03,7.28,113.9,106.4,+7.5,95.6,.267,.287,.590,NA,.551,13.4,22.7,.215,NA,.492,13.6,71.9,.206,NA,US Airways Center,"755,302","18,422"
7,4,Chicago Bulls*,26.0,49,33,55,27,5.01,-0.49,4.52,104.9,99.6,+5.3,93.6,.313,.186,.534,NA,.493,14.7,28.6,.229,NA,.473,16.2,74.3,.252,NA,United Center,"912,364","22,253"
7,5,Houston Rockets*,28.2,52,30,55,27,4.85,0.19,5.04,106.0,100.7,+5.3,90.7,.292,.290,.540,NA,.499,13.6,25.7,.220,NA,.466,13.6,77.0,.230,NA,Toyota Center,"678,362","16,545"
7,6,Detroit Pistons*,29.0,53,29,53,29,4.16,-0.47,3.69,108.9,104.2,+4.7,87.3,.307,.201,.535,NA,.488,12.0,28.3,.237,NA,.477,14.3,70.9,.234,NA,The Palace of Auburn Hills,"905,116","22,076"
7,7,Cleveland Cavaliers*,26.9,50,32,52,30,3.83,-0.50,3.33,105.5,101.3,+4.2,90.8,.320,.211,.522,NA,.484,13.4,29.7,.223,NA,.480,14.7,75.8,.243,NA,Quicken Loans Arena,"837,883","20,436"
7,8,Utah Jazz*,25.9,51,31,49,33,2.87,0.20,3.06,110.1,107.0,+3.1,91.6,.380,.163,.551,NA,.502,14.5,31.7,.283,NA,.496,14.4,75.1,.314,NA,EnergySolutions Arena,"802,214","19,566"
7,9,Denver Nuggets*,26.5,45,37,45,37,1.62,0.07,1.69,107.6,105.9,+1.7,97.4,.360,.212,.548,NA,.501,14.6,28.9,.268,NA,.499,14.5,71.8,.203,NA,Pepsi Center,"706,437","17,230"
7,10,Toronto Raptors*,26.0,47,35,44,38,0.99,-0.38,0.61,107.0,106.0,+1.0,92.6,.303,.224,.550,NA,.504,13.0,22.2,.239,NA,.503,14.3,74.5,.219,NA,Air Canada Centre,"748,603","18,259"
7,11,Orlando Magic*,25.6,40,42,43,39,0.78,-0.43,0.35,104.9,104.1,+0.8,89.9,.393,.158,.544,NA,.500,16.3,29.3,.276,NA,.480,14.6,73.7,.286,NA,Amway Arena,"700,887","17,095"
7,12,Los Angeles Lakers*,25.3,42,40,41,41,-0.07,0.32,0.24,108.6,108.6,0.0,93.5,.333,.259,.554,NA,.511,14.3,26.1,.249,NA,.500,13.5,72.3,.262,NA,STAPLES Center,"778,415","18,986"
7,13,Golden State Warriors*,24.6,42,40,40,42,-0.34,0.34,0.00,107.0,107.4,-0.4,99.2,.300,.279,.548,NA,.512,14.1,25.6,.215,NA,.506,16.1,69.6,.264,NA,Oracle Arena,"742,267","18,104"
7,14,Washington Wizards*,26.8,41,41,40,42,-0.51,-0.28,-0.80,110.1,110.6,-0.5,94.1,.356,.237,.542,NA,.491,12.6,28.1,.272,NA,.517,14.4,71.0,.249,NA,Verizon Center,"753,283","18,373"
7,15,Los Angeles Clippers,27.5,40,42,40,42,-0.46,0.39,-0.07,105.1,105.6,-0.5,90.8,.355,.143,.537,NA,.481,14.5,27.2,.280,NA,.488,13.3,74.7,.249,NA,STAPLES Center,"755,261","18,421"
7,16,New Jersey Nets*,28.2,41,41,39,43,-0.77,-0.23,-1.00,105.7,106.6,-0.9,91.4,.338,.263,.546,NA,.504,14.2,24.6,.245,NA,.490,13.7,74.4,.266,NA,Continental Airlines Arena,"693,955","16,926"
7,17,Miami Heat*,29.3,44,38,38,44,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,.321,.245,.541,NA,.506,14.3,24.9,.222,NA,.485,13.8,73.3,.232,NA,AmericanAirlines Arena,"808,541","19,721"
7,18,New Orleans/Oklahoma City Hornets,26.4,39,43,36,46,-1.57,0.38,-1.19,104.8,106.5,-1.7,90.2,.291,.188,.520,NA,.479,13.6,29.1,.215,NA,.499,13.2,74.7,.212,NA,Ford Center,"731,165","17,954"
7,19,Sacramento Kings,27.3,33,49,36,46,-1.80,0.46,-1.35,106.2,108.0,-1.8,94.8,.379,.232,.545,NA,.491,13.5,23.1,.289,NA,.513,14.9,72.5,.240,NA,ARCO Arena (II),"709,997","17,317"
7,20,Indiana Pacers,27.2,35,47,34,48,-2.44,-0.18,-2.62,102.9,105.5,-2.6,92.4,.324,.212,.523,NA,.474,15.1,28.4,.246,NA,.491,14.8,72.7,.271,NA,Conseco Fieldhouse,"629,750","15,360"
7,21,Seattle SuperSonics,25.9,31,51,33,49,-2.89,0.45,-2.45,107.2,110.3,-3.1,91.8,.288,.219,.544,NA,.499,14.5,27.8,.228,NA,.515,14.1,70.9,.243,NA,KeyArena at Seattle Center,"654,163","15,955"
7,22,New York Knicks,25.4,33,49,33,49,-2.85,-0.21,-3.06,105.7,108.8,-3.1,90.8,.377,.216,.539,NA,.494,15.9,31.0,.270,NA,.504,13.0,74.0,.246,NA,Madison Square Garden (IV),"770,617","18,796"
7,23,Philadelphia 76ers,26.2,35,47,32,50,-3.02,-0.23,-3.26,103.6,106.9,-3.3,90.7,.333,.128,.530,NA,.480,14.6,27.2,.255,NA,.501,14.7,70.8,.221,NA,Wachovia Center,"608,603","14,844"
7,24,Boston Celtics,23.5,24,58,31,51,-3.41,-0.29,-3.70,103.2,106.9,-3.7,92.0,.337,.199,.530,NA,.479,15.4,27.0,.259,NA,.502,14.5,73.8,.280,NA,TD Banknorth Garden,"690,576","16,843"
7,25,Minnesota Timberwolves,27.7,32,50,30,52,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,.291,.167,.537,NA,.490,14.8,25.1,.231,NA,.498,13.3,72.1,.226,NA,Target Center,"655,947","15,999"
7,26,Charlotte Bobcats,25.5,33,49,30,52,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,.322,.193,.524,NA,.480,13.9,26.4,.236,NA,.500,14.7,71.6,.279,NA,Charlotte Bobcats Arena,"637,520","15,549"
7,27,Milwaukee Bucks,26.0,28,54,29,53,-4.38,-0.06,-4.43,107.0,111.7,-4.7,92.3,.286,.219,.541,NA,.504,14.1,27.6,.209,NA,.522,14.5,68.1,.234,NA,Bradley Center,"663,629","16,186"
7,28,Portland Trail Blazers,24.4,32,50,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,.314,.193,.530,NA,.483,14.5,28.2,.241,NA,.508,13.5,73.0,.267,NA,Rose Garden Arena,"670,778","16,360"
7,29,Atlanta Hawks,24.1,30,52,27,55,-4.76,-0.10,-4.86,103.0,108.3,-5.3,90.0,.346,.163,.523,NA,.471,15.1,29.2,.263,NA,.503,14.5,70.9,.268,NA,Philips Arena,"639,375","15,595"
7,30,Memphis Grizzlies,26.2,22,60,27,55,-5.15,0.71,-4.44,106.9,112.3,-5.4,93.6,.374,.211,.555,NA,.504,15.2,25.9,.285,NA,.529,14.0,71.1,.237,NA,FedEx Forum,"600,836","14,655"
7,,League Average,26.7,,,41,41,0.00,0.00,0.00,106.5,106.5,,91.9,.327,.213,.541,NA,.496,14.2,27.1,.246,NA,.496,14.2,72.9,.246,NA,,"728,036","17,760"
8,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
8,1,Boston Celtics*,27.9,66,16,67,15,10.26,-0.95,9.30,110.2,98.9,+11.3,90.9,.346,.249,.569,NA,.522,14.7,26.6,.267,NA,.457,15.2,74.4,.253,NA,TD Banknorth Garden,"763,584","18,624"
8,2,Detroit Pistons*,28.3,59,23,62,20,7.39,-0.72,6.67,111.4,102.9,+8.5,87.3,.300,.203,.539,NA,.495,11.4,29.4,.230,NA,.470,13.4,73.7,.244,NA,The Palace of Auburn Hills,"905,116","22,076"
8,3,Los Angeles Lakers*,26.7,57,25,59,23,7.26,0.09,7.34,113.0,105.5,+7.5,95.6,.333,.257,.570,NA,.525,12.9,26.3,.256,NA,.485,12.9,73.4,.214,NA,STAPLES Center,"778,877","18,997"
8,4,Utah Jazz*,25.3,54,28,59,23,6.88,-0.01,6.86,113.8,106.5,+7.3,93.2,.349,.166,.573,NA,.528,13.6,29.5,.265,NA,.501,15.0,74.1,.294,NA,EnergySolutions Arena,"816,211","19,908"
